,home,date,result,goals,away,total_shots,shots_on_target,goals_on_penalty,total_penalties,percentage_possession,fouls,yellow_cards,red_cards,season,rank_h,rank_a
685,atalanta,2020-07-08,V,1.0,sampdoria,4.200000000000001,1.8000000000000007,-0.2,-0.2,18.199999999999996,-1.0,-0.19999999999999973,0.0,2019-2020,2.0,4.0
686,torino,2020-07-08,V,0.19999999999999996,brescia,4.6,1.0,0.2,0.39999999999999997,9.800000000000004,-1.200000000000001,-2.0,0.0,2019-2020,7.0,0.0
687,genoa,2020-07-08,P,-0.19999999999999996,napoli,-7.000000000000002,-4.8,0.6,1.0,-11.600000000000001,4.0,1.0,0.2,2019-2020,0.0,4.0
688,hellas verona,2020-07-09,N,-1.1999999999999997,inter,-8.2,-2.5999999999999996,-0.2,-0.39999999999999997,-14.199999999999996,-3.5999999999999996,-1.6,-0.39999999999999997,2019-2020,0.0,7.0
689,spal,2020-07-09,P,-0.3999999999999999,udinese,-2.8000000000000007,-0.8000000000000003,0.2,0.2,-2.8000000000000043,3.4000000000000004,0.0,0.2,2019-2020,1.0,3.0
690,brescia,2020-07-11,P,0.19999999999999996,roma,-6.6,-1.7999999999999998,0.2,0.2,-9.0,2.8000000000000007,0.20000000000000018,-0.2,2019-2020,0.0,7.0
691,lazio,2020-07-11,P,-1.6,sassuolo,-0.40000000000000036,-1.5999999999999996,-0.39999999999999997,-0.39999999999999997,-7.199999999999996,-2.3999999999999986,0.3999999999999999,0.2,2019-2020,5.0,0.0
692,juventus,2020-07-11,N,0.7999999999999998,atalanta,1.3999999999999986,-0.40000000000000036,0.2,0.2,-4.0,-1.8000000000000007,0.40000000000000013,0.2,2019-2020,3.0,0.0
693,genoa,2020-07-12,V,0.7999999999999999,spal,-1.0,0.19999999999999973,0.6,1.0,1.7999999999999972,2.0,0.20000000000000018,-0.2,2019-2020,2.0,1.0
694,fiorentina,2020-07-12,N,-0.6000000000000001,hellas verona,2.5999999999999996,0.6000000000000005,0.2,0.2,5.600000000000001,2.8000000000000007,1.9999999999999998,0.4,2019-2020,5.0,2.0
695,udinese,2020-07-12,P,0.40000000000000013,sampdoria,-3.4000000000000004,-1.4,-0.4,-0.4,7.200000000000003,-5.999999999999998,-0.5999999999999999,0.0,2019-2020,2.0,3.0
696,cagliari,2020-07-12,N,0.0,lecce,-0.8000000000000007,1.0,-0.39999999999999997,-0.6000000000000001,-2.1999999999999957,2.200000000000001,0.6000000000000001,0.0,2019-2020,6.0,0.0
697,parma,2020-07-12,N,0.6000000000000001,bologna,-2.8000000000000007,0.20000000000000018,0.2,0.2,-4.200000000000003,-2.1999999999999993,0.3999999999999999,0.0,2019-2020,0.0,5.0
698,napoli,2020-07-12,N,-1.2,milan,-0.1999999999999993,0.7999999999999989,-0.6,-0.6,2.0,-2.8000000000000007,-0.8,0.0,2019-2020,4.0,0.0
699,inter,2020-07-13,V,1.1999999999999997,torino,6.0,3.0,0.0,0.19999999999999996,9.600000000000001,-0.40000000000000213,1.5999999999999999,0.6,2019-2020,2.0,2.0
700,atalanta,2020-07-14,V,1.0,brescia,3.5999999999999996,2.4,0.2,0.2,17.4,1.1999999999999993,-0.8,0.0,2019-2020,7.0,0.0
701,sassuolo,2020-07-15,N,-0.20000000000000018,juventus,-3.0,-0.7999999999999998,-0.19999999999999996,-0.19999999999999996,4.0,1.4000000000000004,0.6000000000000001,0.0,2019-2020,0.0,6.0
702,milan,2020-07-15,V,1.2000000000000002,parma,3.6000000000000014,2.9999999999999996,0.4,0.4,8.799999999999997,-0.40000000000000036,-0.19999999999999973,0.0,2019-2020,6.0,0.0
703,sampdoria,2020-07-15,V,0.8,cagliari,3.0,0.7999999999999998,0.2,0.2,2.6000000000000014,3.4000000000000004,0.5999999999999996,-0.2,2019-2020,2.0,2.0
704,roma,2020-07-15,V,-0.6000000000000001,hellas verona,5.0,0.8000000000000003,-0.2,-0.2,3.3999999999999986,1.200000000000001,1.2000000000000002,0.2,2019-2020,7.0,0.0
705,bologna,2020-07-15,N,-0.19999999999999996,napoli,-5.199999999999999,-4.0,0.2,0.2,-9.800000000000004,6.399999999999999,1.4000000000000001,0.2,2019-2020,2.0,5.0
706,udinese,2020-07-15,N,0.8,lazio,-3.5999999999999996,-0.3999999999999999,-0.2,-0.2,-4.600000000000001,-1.5999999999999996,-1.6,-0.2,2019-2020,0.0,7.0
707,lecce,2020-07-15,P,0.0,fiorentina,1.1999999999999993,0.6000000000000001,0.0,0.19999999999999996,-7.0,-5.199999999999999,-1.4,0.0,2019-2020,1.0,6.0
708,spal,2020-07-16,P,-2.1999999999999997,inter,-12.200000000000001,-5.4,-0.2,-0.4,-17.4,-1.799999999999999,-1.4000000000000001,-0.2,2019-2020,0.0,6.0
709,torino,2020-07-16,V,0.0,genoa,4.399999999999999,0.0,0.0,-0.4,3.799999999999997,2.0,-0.8000000000000003,0.0,2019-2020,5.0,1.0
710,cagliari,2020-07-18,N,-2.5999999999999996,sassuolo,-2.1999999999999993,-2.8000000000000003,-0.4,-0.4,-14.0,-0.40000000000000036,-1.0,0.2,2019-2020,1.0,3.0
711,hellas verona,2020-07-18,N,-1.2000000000000002,atalanta,-4.4,-1.7999999999999998,0.0,0.0,-4.799999999999997,-3.1999999999999993,0.8000000000000003,0.0,2019-2020,0.0,7.0
712,milan,2020-07-18,V,1.4,bologna,4.600000000000001,2.2,0.6,0.6,7.0,-5.600000000000001,-0.20000000000000018,0.0,2019-2020,6.0,0.0
713,genoa,2020-07-19,V,0.0,lecce,-4.0,0.0,-0.4,-0.19999999999999996,1.1999999999999957,2.799999999999999,-0.3999999999999999,0.0,2019-2020,6.0,0.0
714,fiorentina,2020-07-19,V,-0.40000000000000013,torino,0.0,0.40000000000000036,0.0,0.19999999999999996,5.400000000000006,-5.199999999999999,1.5999999999999999,0.0,2019-2020,2.0,2.0
715,brescia,2020-07-19,V,0.6,spal,0.40000000000000036,2.4,0.0,0.0,-6.399999999999999,0.6000000000000014,0.19999999999999996,-0.2,2019-2020,1.0,4.0
716,parma,2020-07-19,P,-0.8000000000000003,sampdoria,-1.0,-1.6000000000000005,0.0,0.0,4.600000000000001,-2.599999999999998,0.0,0.0,2019-2020,1.0,5.0
717,roma,2020-07-19,N,-1.6,inter,-1.0,-2.4000000000000004,0.0,-0.2,-11.399999999999999,2.0,0.6000000000000001,0.0,2019-2020,2.0,1.0
718,napoli,2020-07-19,V,-0.20000000000000018,udinese,5.599999999999998,3.0,0.0,0.0,9.199999999999996,-2.1999999999999993,-0.6000000000000001,0.0,2019-2020,6.0,0.0
719,juventus,2020-07-20,V,1.9999999999999998,lazio,1.8000000000000007,1.5999999999999996,0.4,0.4,1.5999999999999943,-0.1999999999999993,-0.19999999999999973,-0.2,2019-2020,5.0,2.0
720,sassuolo,2020-07-21,P,-1.0,milan,0.20000000000000107,-1.1999999999999993,-0.39999999999999997,-0.39999999999999997,11.0,-0.7999999999999989,0.6000000000000001,-0.2,2019-2020,0.0,5.0
721,atalanta,2020-07-21,V,1.0,bologna,5.600000000000001,2.1999999999999997,0.2,0.2,14.200000000000003,-1.7999999999999972,-0.19999999999999996,-0.2,2019-2020,6.0,1.0
722,torino,2020-07-22,N,0.6000000000000001,hellas verona,2.3999999999999986,-0.20000000000000018,0.2,0.2,-4.800000000000004,5.6,-0.20000000000000018,0.0,2019-2020,4.0,1.0
723,lecce,2020-07-22,V,-0.19999999999999996,brescia,2.5999999999999996,-1.0,0.2,0.6,3.6000000000000014,-0.7999999999999989,0.9999999999999998,0.0,2019-2020,0.0,1.0
724,inter,2020-07-22,N,0.7999999999999998,fiorentina,2.5999999999999996,1.5999999999999996,-0.2,-0.19999999999999996,8.399999999999999,0.8000000000000007,0.0,0.2,2019-2020,3.0,1.0
725,sampdoria,2020-07-22,P,1.0,genoa,3.5999999999999996,0.39999999999999947,0.0,-0.4,-5.199999999999996,-0.40000000000000036,0.19999999999999996,0.0,2019-2020,5.0,0.0
726,parma,2020-07-22,V,-0.40000000000000013,napoli,-6.199999999999999,-4.6000000000000005,0.4,0.4,-9.200000000000003,3.8000000000000007,0.20000000000000018,0.0,2019-2020,1.0,6.0
727,spal,2020-07-22,P,-1.8,roma,-4.4,-2.8,-0.2,-0.2,1.0,-4.800000000000001,-1.8000000000000003,0.0,2019-2020,2.0,5.0
728,lazio,2020-07-23,V,0.39999999999999997,cagliari,1.8000000000000007,0.6000000000000001,0.2,0.2,8.399999999999999,-0.40000000000000036,0.0,-0.2,2019-2020,5.0,0.0
729,udinese,2020-07-23,V,-1.2000000000000002,juventus,-7.0,-1.4,-0.6,-0.6,-6.200000000000003,-1.799999999999999,-1.4,0.0,2019-2020,0.0,6.0
730,milan,2020-07-24,N,0.8000000000000003,atalanta,0.5999999999999979,1.2000000000000002,0.4,0.4,-5.0,0.8000000000000007,1.0,0.2,2019-2020,1.0,2.0
731,napoli,2020-07-25,V,-0.19999999999999996,sassuolo,2.400000000000002,1.6000000000000005,0.0,0.0,1.2000000000000028,-2.4000000000000004,-1.8,-0.2,2019-2020,3.0,0.0
732,genoa,2020-07-25,P,-0.8000000000000003,inter,-5.800000000000001,-1.3999999999999995,0.0,0.2,-10.800000000000004,1.5999999999999979,-0.7999999999999998,0.0,2019-2020,2.0,5.0
733,brescia,2020-07-25,P,-0.40000000000000013,parma,1.4000000000000004,1.6,-0.6,-0.6,-2.200000000000003,2.8000000000000007,0.0,0.0,2019-2020,0.0,2.0
734,roma,2020-07-26,V,1.8,fiorentina,4.4,2.0,0.2,0.0,-0.3999999999999986,4.799999999999999,0.19999999999999973,0.0,2019-2020,3.0,2.0
735,spal,2020-07-26,N,-1.2000000000000002,torino,-0.7999999999999989,-1.4,0.0,0.0,-1.1999999999999957,-6.999999999999998,-1.0,0.2,2019-2020,1.0,4.0
736,cagliari,2020-07-26,P,-0.9999999999999999,udinese,1.1999999999999993,0.0,0.0,0.0,-1.2000000000000028,-0.40000000000000036,0.6000000000000001,0.2,2019-2020,3.0,4.0
737,bologna,2020-07-26,V,-0.3999999999999999,lecce,-5.0,-2.1999999999999997,0.0,-0.4,-0.20000000000000284,7.199999999999999,-0.7999999999999998,0.0,2019-2020,7.0,0.0
738,hellas verona,2020-07-26,P,0.19999999999999996,lazio,-5.800000000000001,-1.6,0.0,0.0,-1.0,1.0,-0.3999999999999999,-0.2,2019-2020,0.0,6.0
739,juventus,2020-07-26,V,0.0,sampdoria,0.6000000000000014,0.0,0.6,0.6,5.199999999999996,1.0,0.20000000000000018,0.0,2019-2020,5.0,2.0
740,inter,2020-07-28,V,0.7999999999999998,napoli,-2.200000000000001,-0.40000000000000036,0.0,0.0,0.7999999999999972,4.6,1.2000000000000002,0.0,2019-2020,2.0,3.0
741,parma,2020-07-28,P,-0.40000000000000013,atalanta,-3.0,-1.8000000000000003,0.4,0.2,-6.199999999999996,-3.8000000000000007,-0.6000000000000001,0.0,2019-2020,0.0,7.0
742,cagliari,2020-07-29,V,-1.6,juventus,-4.399999999999999,-1.4,-0.6,-0.8,-10.399999999999999,-2.4000000000000004,-1.2000000000000002,0.2,2019-2020,0.0,7.0
743,hellas verona,2020-07-29,V,0.4,spal,1.200000000000001,1.7999999999999998,0.4,0.4,7.600000000000001,0.20000000000000107,0.40000000000000013,-0.2,2019-2020,1.0,3.0
744,sampdoria,2020-07-29,P,-0.6000000000000001,milan,-0.7999999999999989,-1.0,-0.2,-0.2,-4.200000000000003,-5.200000000000001,0.3999999999999999,0.0,2019-2020,3.0,3.0
745,udinese,2020-07-29,P,-0.3999999999999999,lecce,-6.799999999999999,-1.7999999999999998,0.0,-0.2,-7.399999999999999,4.0,-0.3999999999999999,0.0,2019-2020,7.0,0.0
746,sassuolo,2020-07-29,V,0.19999999999999996,genoa,2.5999999999999996,-0.6000000000000001,0.0,-0.2,8.399999999999999,-3.5999999999999996,0.9999999999999998,0.2,2019-2020,3.0,2.0
747,torino,2020-07-29,P,-1.8,roma,-5.0,-1.7999999999999998,-0.6,-0.6,-6.0,3.599999999999998,1.1999999999999997,0.0,2019-2020,2.0,5.0
748,fiorentina,2020-07-29,V,0.0,bologna,-2.1999999999999993,-1.0000000000000004,0.0,0.2,-4.0,-5.999999999999998,1.4000000000000001,0.0,2019-2020,4.0,0.0
749,lazio,2020-07-29,V,0.6000000000000001,brescia,0.40000000000000036,-0.20000000000000018,0.6,0.6,7.0,-1.5999999999999996,1.0,0.0,2019-2020,7.0,0.0
750,atalanta,2020-08-01,P,0.0,inter,3.799999999999999,0.7999999999999998,-0.2,0.0,0.19999999999999574,1.4000000000000004,-0.7999999999999998,0.0,2019-2020,2.0,2.0
751,napoli,2020-08-01,V,-0.8,lazio,1.1999999999999993,-1.5999999999999996,-0.39999999999999997,-0.39999999999999997,5.199999999999996,-2.8000000000000007,-0.6000000000000001,0.0,2019-2020,5.0,1.0
752,milan,2020-08-01,V,2.2,cagliari,8.999999999999998,3.8000000000000003,0.0,0.0,13.0,2.200000000000001,-0.40000000000000013,-0.2,2019-2020,5.0,1.0
753,brescia,2020-08-01,N,-0.40000000000000013,sampdoria,-3.0,-0.5999999999999996,0.0,-0.2,-2.3999999999999986,0.8000000000000007,-0.40000000000000013,-0.2,2019-2020,0.0,7.0
754,juventus,2020-08-01,P,-1.4,roma,5.800000000000001,1.6000000000000005,-0.6000000000000001,-0.4,8.599999999999994,-1.200000000000001,0.9999999999999998,0.0,2019-2020,4.0,2.0
755,genoa,2020-08-02,V,-0.5999999999999999,hellas verona,-2.8000000000000007,-2.2,-0.2,-0.2,-6.799999999999997,-0.40000000000000036,-0.19999999999999996,0.0,2019-2020,6.0,1.0
756,spal,2020-08-02,P,-1.4,fiorentina,-0.5999999999999996,-1.2000000000000002,0.0,-0.2,1.3999999999999986,-0.40000000000000036,-0.7999999999999998,0.2,2019-2020,0.0,5.0
757,bologna,2020-08-02,N,-0.3999999999999999,torino,3.0,0.20000000000000018,0.0,0.0,4.600000000000001,-0.5999999999999979,-1.4000000000000001,0.0,2019-2020,2.0,3.0
758,sassuolo,2020-08-02,P,1.0,udinese,2.4000000000000004,0.5999999999999996,0.2,0.2,15.0,-2.0,1.0,0.2,2019-2020,3.0,2.0
759,lecce,2020-08-02,P,0.19999999999999996,parma,4.000000000000002,2.3999999999999995,-0.2,0.0,4.400000000000006,-0.5999999999999996,1.2000000000000002,0.0,2019-2020,0.0,3.0
760,fiorentina,2020-09-19,V,1.0,torino,3.1999999999999993,0.39999999999999947,0.2,0.2,-2.200000000000003,-1.1999999999999993,-0.5999999999999996,0.0,2020-2021,3.0,2.0
761,hellas verona,2020-09-19,V,-2.0,roma,0.7999999999999989,0.40000000000000036,-0.4,-0.4,5.800000000000004,0.5999999999999996,-0.40000000000000013,0.2,2020-2021,0.0,8.0
762,genoa,2020-09-20,V,3.0,crotone,2.0,3.0,0.0,0.0,-2.0,-3.0,2.0,0.0,2020-2021,7.0,0.0
763,sassuolo,2020-09-20,N,0.5999999999999999,cagliari,5.6,1.4,0.2,0.2,22.6,-0.1999999999999993,-0.3999999999999999,0.0,2020-2021,3.0,1.0
764,parma,2020-09-20,P,0.6000000000000001,napoli,-4.600000000000001,-0.8000000000000007,0.0,0.0,-12.0,2.4000000000000004,-0.40000000000000013,0.0,2020-2021,2.0,6.0
765,juventus,2020-09-20,V,0.0,sampdoria,2.400000000000002,0.7999999999999998,0.2,0.0,14.600000000000001,1.8000000000000007,-0.7999999999999998,-0.4,2020-2021,6.0,2.0
766,milan,2020-09-21,V,2.0,bologna,1.200000000000001,2.3999999999999995,0.0,0.2,1.0,1.799999999999999,0.19999999999999996,0.0,2020-2021,7.0,0.0
767,cagliari,2020-09-26,P,-1.4000000000000001,lazio,-5.6,-2.5999999999999996,-0.6,-0.6,-13.399999999999999,0.5999999999999996,0.40000000000000013,0.0,2020-2021,0.0,6.0
768,inter,2020-09-26,V,0.0,fiorentina,-3.5999999999999996,-0.7999999999999998,0.0,0.0,6.799999999999997,-0.20000000000000107,-0.20000000000000018,0.0,2020-2021,3.0,1.0
769,sampdoria,2020-09-26,P,-1.0,benevento,-5.0,-2.0,0.0,0.0,-20.0,4.0,2.0,0.0,2020-2021,7.0,1.0
770,torino,2020-09-26,P,0.0,atalanta,-4.0,0.39999999999999947,0.0,-0.2,-6.0,1.0,0.6000000000000001,0.0,2020-2021,2.0,3.0
771,hellas verona,2020-09-27,V,0.40000000000000013,udinese,3.200000000000001,1.0000000000000004,0.4,0.4,14.799999999999997,1.200000000000001,0.0,0.2,2020-2021,0.0,6.0
772,spezia,2020-09-27,P,-3.0,sassuolo,-4.0,0.0,-1.0,-1.0,-32.0,8.0,1.0,0.0,2020-2021,0.0,8.0
773,roma,2020-09-27,N,1.4,juventus,-3.0,-1.0,0.8,0.6000000000000001,-8.599999999999994,2.0,-0.19999999999999996,0.0,2020-2021,3.0,4.0
774,napoli,2020-09-27,V,-0.19999999999999996,genoa,8.0,1.1999999999999997,0.2,0.2,14.0,-2.8000000000000007,-1.2000000000000002,-0.4,2020-2021,5.0,0.0
775,crotone,2020-09-27,P,-1.4,milan,-2.4000000000000004,-2.2,-0.2,-0.4,-3.799999999999997,-1.0,0.0,0.0,2020-2021,0.0,7.0
776,bologna,2020-09-28,V,-1.0,parma,4.800000000000001,0.5999999999999996,-0.4,-0.4,6.799999999999997,4.399999999999999,0.19999999999999973,0.2,2020-2021,5.0,0.0
777,benevento,2020-09-30,P,0.7999999999999998,inter,-0.1999999999999993,-0.20000000000000018,0.0,0.0,5.799999999999997,-2.0,-1.4,0.0,2020-2021,0.0,8.0
778,lazio,2020-09-30,P,0.7999999999999998,atalanta,1.4000000000000021,3.1999999999999993,0.4,0.2,0.8000000000000043,-3.5999999999999996,-0.19999999999999996,0.0,2020-2021,2.0,3.0
779,udinese,2020-09-30,P,0.0,spezia,2.0,-1.2000000000000002,0.0,0.0,9.600000000000001,-1.4000000000000004,-1.0,0.0,2020-2021,8.0,0.0
780,fiorentina,2020-10-02,P,1.5999999999999999,sampdoria,0.5999999999999996,1.2000000000000002,0.2,-0.2,3.799999999999997,1.8000000000000007,-0.5999999999999996,-0.4,2020-2021,2.0,2.0
781,sassuolo,2020-10-03,V,1.5,crotone,9.899999999999999,5.3,0.2,0.2,12.0,-4.6,-0.10000000000000009,0.0,2020-2021,6.0,1.0
782,udinese,2020-10-03,P,-1.4,roma,-1.0,-0.40000000000000036,-1.0,-1.0,-5.0,-1.5999999999999979,-1.4,0.0,2020-2021,2.0,6.0
783,atalanta,2020-10-04,V,1.6,cagliari,3.5999999999999996,0.6000000000000001,0.0,0.2,11.199999999999996,2.4000000000000004,-0.6000000000000001,0.0,2020-2021,3.0,5.0
784,parma,2020-10-04,V,0.0,hellas verona,-2.0,0.5999999999999996,-0.2,-0.2,-6.0,-3.1999999999999993,0.8,0.0,2020-2021,2.0,4.0
785,lazio,2020-10-04,N,-1.0,inter,1.5999999999999996,0.8000000000000007,0.4,0.4,-2.6000000000000014,-4.199999999999999,0.3999999999999999,0.0,2020-2021,2.0,5.0
786,milan,2020-10-04,V,0.8999999999999999,spezia,7.0,1.2999999999999998,0.4,0.6,12.399999999999999,-1.3000000000000007,-1.7,-0.5,2020-2021,8.0,0.0
787,benevento,2020-10-04,V,0.8999999999999999,bologna,-4.5,-0.2999999999999998,0.0,0.0,-5.399999999999999,-5.0,-1.2000000000000002,-0.2,2020-2021,0.0,8.0
788,inter,2020-10-17,P,0.0,milan,-2.0,0.1999999999999993,-0.4,-0.6,-2.0,1.200000000000001,0.5999999999999999,0.2,2020-2021,5.0,0.0
789,crotone,2020-10-17,N,-0.9333333333333335,juventus,-6.066666666666665,-3.266666666666666,0.1333333333333333,-0.06666666666666671,-13.266666666666666,2.0666666666666664,0.0,-0.2,2020-2021,0.0,7.0
790,napoli,2020-10-17,V,-0.3999999999999999,atalanta,2.3999999999999986,0.20000000000000018,0.2,0.2,3.6000000000000014,-5.199999999999999,0.0,0.0,2020-2021,3.0,4.0
791,sampdoria,2020-10-17,V,-0.19999999999999996,lazio,-0.5999999999999996,-2.0,0.2,0.6,-12.200000000000003,0.5999999999999996,-0.3999999999999999,0.0,2020-2021,0.0,7.0
792,torino,2020-10-18,P,0.19999999999999996,cagliari,2.4000000000000004,2.0,0.0,0.0,8.600000000000001,4.0,0.19999999999999996,0.0,2020-2021,4.0,1.0
793,udinese,2020-10-18,V,-0.9999999999999999,parma,2.0,-1.0000000000000004,0.0,0.0,1.6000000000000014,1.5999999999999996,-1.6,-0.2,2020-2021,4.0,3.0
794,spezia,2020-10-18,N,-1.4,fiorentina,-11.133333333333333,-3.0,-0.2,-0.2,-7.5333333333333385,2.933333333333332,1.6,0.3333333333333333,2020-2021,0.0,8.0
795,bologna,2020-10-18,P,-1.7999999999999998,sassuolo,-4.599999999999998,-2.0,-0.4,-0.4,-8.399999999999999,5.399999999999999,1.0000000000000002,0.2,2020-2021,4.0,2.0
796,roma,2020-10-18,V,-0.19999999999999996,benevento,3.533333333333333,-0.13333333333333286,0.6,0.6,4.600000000000001,4.2666666666666675,0.4666666666666668,0.0,2020-2021,8.0,0.0
797,hellas verona,2020-10-19,N,0.0,genoa,3.5999999999999996,1.0,0.0,0.0,10.200000000000003,5.4,-1.6,-0.2,2020-2021,1.0,7.0
798,sassuolo,2020-10-23,N,1.2000000000000002,torino,11.0,3.1999999999999993,0.2,0.2,11.600000000000001,-4.599999999999998,-0.40000000000000013,-0.2,2020-2021,1.0,4.0
799,lazio,2020-10-24,V,-0.6000000000000001,bologna,-3.0,-2.2,0.0,0.0,-2.799999999999997,-4.400000000000002,0.6000000000000001,0.0,2020-2021,4.0,0.0
800,genoa,2020-10-24,P,-1.2000000000000002,inter,-7.4,-2.6000000000000005,0.0,0.0,-16.0,-3.3999999999999986,0.7999999999999998,0.2,2020-2021,2.0,6.0
801,atalanta,2020-10-24,P,1.1999999999999997,sampdoria,0.1999999999999993,1.2000000000000002,-0.2,-0.4,9.799999999999997,-0.1999999999999993,-0.8,-0.2,2020-2021,3.0,4.0
802,cagliari,2020-10-25,V,0.44999999999999996,crotone,-1.1500000000000004,0.9500000000000002,-0.5,-0.5,-7.950000000000003,-2.25,-0.25,0.0,2020-2021,7.0,0.0
803,benevento,2020-10-25,P,-1.0,napoli,-6.75,-3.2,-0.2,0.04999999999999999,-10.25,1.5500000000000007,0.10000000000000009,0.0,2020-2021,0.0,8.0
804,fiorentina,2020-10-25,V,1.2,udinese,2.5999999999999996,1.8000000000000003,0.2,0.2,5.600000000000001,0.5999999999999996,0.3999999999999999,0.0,2020-2021,5.0,0.0
805,parma,2020-10-25,N,0.3500000000000001,spezia,2.5500000000000007,1.8499999999999996,0.0,0.0,1.1499999999999986,-4.6,-0.5499999999999998,-0.04999999999999999,2020-2021,4.0,0.0
806,juventus,2020-10-25,N,0.5999999999999999,hellas verona,3.799999999999999,1.1999999999999997,0.2,0.2,5.600000000000001,-3.9999999999999982,0.8,0.2,2020-2021,7.0,1.0
807,milan,2020-10-26,N,0.19999999999999973,roma,-1.0,-0.20000000000000018,-0.19999999999999996,0.20000000000000007,5.599999999999994,-0.8000000000000007,0.40000000000000013,0.0,2020-2021,3.0,4.0
808,inter,2020-10-31,N,1.4000000000000001,parma,6.400000000000002,1.9999999999999996,-0.2,-0.2,16.4,4.0,-0.5999999999999999,0.0,2020-2021,6.0,1.0
809,bologna,2020-10-31,V,-0.3999999999999999,cagliari,3.5999999999999996,1.6000000000000005,0.0,0.0,10.600000000000001,3.400000000000002,0.5999999999999999,0.2,2020-2021,2.0,2.0
810,crotone,2020-10-31,P,-2.0,atalanta,-5.0,-3.5999999999999996,0.2,0.2,-4.399999999999999,0.3999999999999986,0.6000000000000001,0.2,2020-2021,0.0,7.0
811,roma,2020-11-01,V,0.20000000000000018,fiorentina,2.4000000000000004,0.39999999999999947,0.6,0.6,2.0,1.6000000000000014,0.0,0.0,2020-2021,4.0,2.0
812,torino,2020-11-01,P,0.40000000000000013,lazio,-1.1999999999999993,2.2,0.2,0.2,-5.0,2.6000000000000014,-1.4000000000000001,0.0,2020-2021,2.0,4.0
813,spezia,2020-11-01,P,-0.20000000000000018,juventus,-4.6,-0.6000000000000001,-0.2,-0.2,-13.600000000000001,5.199999999999999,0.8,-0.2,2020-2021,0.0,8.0
814,udinese,2020-11-01,P,-1.4,milan,1.5999999999999996,-0.39999999999999947,-0.6,-0.8,-5.799999999999997,-0.5999999999999996,-1.2000000000000002,0.0,2020-2021,3.0,3.0
815,napoli,2020-11-01,P,0.19999999999999973,sassuolo,-2.0,0.5999999999999996,-0.2,-0.2,-4.399999999999999,-1.0,-0.20000000000000018,0.0,2020-2021,4.0,0.0
816,sampdoria,2020-11-01,N,0.6000000000000001,genoa,5.6,1.8000000000000003,0.2,0.4,-2.1999999999999957,3.3999999999999986,-0.3999999999999999,-0.4,2020-2021,5.0,1.0
817,hellas verona,2020-11-02,V,-0.8,benevento,0.1999999999999993,0.0,0.0,-0.2,5.799999999999997,5.199999999999999,0.0,0.0,2020-2021,3.0,1.0
818,genoa,2020-11-04,P,-1.0,torino,-2.6000000000000005,-2.6,-0.4,-0.4,-1.7999999999999972,-0.9999999999999982,0.7999999999999998,-0.2,2020-2021,1.0,6.0
819,sassuolo,2020-11-06,N,2.2,udinese,1.200000000000001,2.2,0.39999999999999997,0.39999999999999997,13.599999999999994,-2.3999999999999986,0.0,0.0,2020-2021,3.0,3.0
820,benevento,2020-11-07,P,0.0,spezia,0.0,0.7999999999999998,0.0,0.2,-5.199999999999996,-4.399999999999999,-0.3999999999999999,0.0,2020-2021,2.0,0.0
821,cagliari,2020-11-07,V,0.0,sampdoria,1.3999999999999986,-0.1999999999999993,-0.2,-0.4,1.0,-4.799999999999999,-1.5999999999999999,0.0,2020-2021,2.0,3.0
822,parma,2020-11-07,N,-0.19999999999999996,fiorentina,-1.0,0.5999999999999996,0.2,0.2,-6.800000000000004,-3.5999999999999996,0.6000000000000001,0.0,2020-2021,2.0,5.0
823,genoa,2020-11-08,P,-2.2,roma,-6.199999999999999,-3.4,-0.6,-0.6,-2.3999999999999986,-1.3999999999999986,0.0,0.0,2020-2021,0.0,5.0
824,bologna,2020-11-08,P,-0.5999999999999996,napoli,-1.1999999999999993,-0.7999999999999998,0.0,0.0,-1.6000000000000014,6.0,0.8,0.0,2020-2021,2.0,5.0
825,lazio,2020-11-08,N,-0.6000000000000001,juventus,-1.5999999999999996,-1.0,-0.2,-0.2,-9.0,2.4000000000000004,1.9999999999999998,-0.2,2020-2021,2.0,6.0
826,milan,2020-11-08,N,1.4,hellas verona,1.4000000000000004,0.39999999999999947,0.4,0.6,4.399999999999999,-3.3999999999999986,0.0,0.0,2020-2021,6.0,1.0
827,torino,2020-11-08,N,1.4,crotone,1.1999999999999993,1.9999999999999996,0.0,0.0,-2.6000000000000014,1.0,-0.19999999999999973,0.0,2020-2021,6.0,0.0
828,atalanta,2020-11-08,N,0.3999999999999999,inter,-1.1999999999999993,0.40000000000000036,0.2,0.2,-7.800000000000004,0.0,0.40000000000000013,-0.2,2020-2021,2.0,3.0
829,spezia,2020-11-21,N,-0.3999999999999999,atalanta,-4.4,-1.7999999999999998,-0.2,-0.2,-7.199999999999996,1.1999999999999993,0.3999999999999999,0.0,2020-2021,0.0,8.0
830,crotone,2020-11-21,P,-0.6000000000000001,lazio,-1.799999999999999,0.20000000000000018,0.2,0.2,-1.0,0.5999999999999996,0.20000000000000018,0.2,2020-2021,1.0,6.0
831,juventus,2020-11-21,V,-0.8,cagliari,-1.6000000000000014,-1.1999999999999997,0.2,0.2,9.0,-3.6000000000000014,0.3999999999999999,0.4,2020-2021,7.0,1.0
