,Data,Ora,Competizione,Girone,Giorno,Stadio,Risultato,Rf,Rs,Avversario,xG,xGA,Poss.,Spettatori,Capitano,Formazione,Arbitro,Report partita,Note,Reti,Tiri,Tiri.1,% TiP,G/Tiri,G/TiP,Dist.,Pun.,Rigori,Rig T,npxG,npxG/Sh,G-xG,np:G-xG
10,01-11-2021,20:45,Serie A,Giornata n. 11,Lun,Ospiti,P,0,2,Bologna,0.4,1.0,43,10.126,João Pedro,3-5-2,Davide Massa,Report partita,,0,9,2,222,0,0.0,226.0,2.0,0,0,0.4,5.0,-0.4,-0.4
11,06-11-2021,20:45,Serie A,Giornata n. 12,Sab,Casa,P,1,2,Atalanta,0.9,2.8,38,6.976,João Pedro,4-4-2,Marco Piccinini,Report partita,,1,7,1,143,14,100.0,167.0,1.0,0,0,0.9,13.0,0.1,0.1
12,21-11-2021,12:30,Serie A,Giornata n. 13,Dom,Ospiti,N,2,2,Sassuolo,1.5,3.2,42,4.135,João Pedro,4-2-3-1,Niccolò Baroni,Report partita,,2,10,3,300,10,33.0,150.0,0.0,1,1,0.7,7.0,0.5,0.3
13,26-11-2021,20:45,Serie A,Giornata n. 14,Ven,Casa,N,1,1,Salernitana,1.6,0.4,57,9.7,João Pedro,3-5-2,Daniele Doveri,Report partita,,1,19,3,158,5,33.0,141.0,2.0,0,0,1.6,8.0,-0.6,-0.6
14,30-11-2021,20:45,Serie A,Giornata n. 15,Mar,Ospiti,N,0,0,Hellas Verona,0.6,1.8,32,12.188,Luca Ceppitelli,3-5-2,Matteo Marcenaro,Report partita,,0,12,3,250,0,0.0,202.0,1.0,0,0,0.6,5.0,-0.6,-0.6
15,06-12-2021,20:45,Serie A,Giornata n. 16,Lun,Casa,N,1,1,Torino,1.2,1.4,52,8.799,João Pedro,3-5-2,Luca Massimi,Report partita,,1,16,2,125,6,50.0,138.0,1.0,0,0,1.2,7.0,-0.2,-0.2
16,12-12-2021,20:45,Serie A,Giornata n. 17,Dom,Ospiti,P,0,4,Inter,0.2,3.0,25,33.712,João Pedro,3-5-2,Matteo Marchetti,Report partita,,0,5,2,400,0,0.0,178.0,0.0,0,0,0.2,4.0,-0.2,-0.2
17,18-12-2021,20:45,Serie A,Giornata n. 18,Sab,Casa,P,0,4,Udinese,0.4,0.6,55,7.864,João Pedro,3-5-2,Fabio Maresca,Report partita,,0,5,2,400,0,0.0,170.0,0.0,0,0,0.4,7.0,-0.4,-0.4
18,21-12-2021,20:45,Serie A,Giornata n. 19,Mar,Ospiti,P,0,2,Juventus,1.3,1.0,37,11.197,João Pedro,3-5-2,Federico Dionisi,Report partita,,0,6,1,167,0,0.0,93.0,0.0,0,0,1.3,21.0,-1.3,-1.3
19,06-01-2022,12:30,Serie A,Giornata n. 20,Gio,Ospiti,V,2,1,Sampdoria,2.4,0.6,51,3.188,João Pedro,3-5-2,Giacomo Camplone,Report partita,,2,15,7,467,13,29.0,154.0,0.0,0,0,2.4,18.0,-0.4,-0.4
20,11-01-2022,20:45,Serie A,Giornata n. 21,Mar,Casa,V,2,1,Bologna,1.6,0.6,53,5.583,João Pedro,3-5-2,Davide Ghersini,Report partita,,2,13,4,308,15,50.0,150.0,0.0,0,0,1.6,12.0,0.4,0.4
21,16-01-2022,18:00,Serie A,Giornata n. 22,Dom,Ospiti,P,0,1,Roma,0.6,1.9,44,5.0,João Pedro,3-4-1-2,Lorenzo Maggioni,Report partita,,0,8,2,250,0,0.0,180.0,0.0,0,0,0.6,7.0,-0.6,-0.6
22,23-01-2022,12:30,Serie A,Giornata n. 23,Dom,Casa,N,1,1,Fiorentina,1.4,1.9,41,5.0,João Pedro,3-5-2,Gianluca Aureliano,Report partita,,1,11,1,91,9,100.0,130.0,0.0,0,1,1.0,10.0,-0.4,0.0
23,06-02-2022,12:30,Serie A,Giornata n. 24,Dom,Ospiti,V,2,1,Atalanta,1.1,1.1,39,7.868,Alessio Cragno,3-5-2,Alessandro Prontera,Report partita,,2,7,4,571,29,50.0,171.0,2.0,0,0,1.1,16.0,0.9,0.9
24,13-02-2022,15:00,Serie A,Giornata n. 25,Dom,Ospiti,N,1,1,Empoli,1.0,1.0,55,4.787,João Pedro,3-5-2,Federico Dionisi,Report partita,,1,17,4,235,6,25.0,174.0,1.0,0,0,1.0,7.0,0.0,0.0
25,21-02-2022,19:00,Serie A,Giornata n. 26,Lun,Casa,N,1,1,Napoli,1.8,0.9,46,12.063,João Pedro,3-5-2,Maurizio Mariani,Report partita,,1,13,5,385,8,20.0,123.0,0.0,0,0,1.8,15.0,-0.8,-0.8
26,27-02-2022,12:35,Serie A,Giornata n. 27,Dom,Ospiti,V,2,1,Torino,1.9,0.8,43,10.231,João Pedro,3-5-2,Manuel Volpi,Report partita,,2,11,5,455,18,40.0,116.0,0.0,0,0,1.9,18.0,0.1,0.1
27,05-03-2022,20:45,Serie A,Giornata n. 28,Sab,Casa,P,0,3,Lazio,0.6,2.6,45,10.873,João Pedro,3-4-1-2,Fabio Maresca,Report partita,,0,16,3,188,0,0.0,198.0,0.0,0,0,0.6,4.0,-0.6,-0.6
28,12-03-2022,15:00,Serie A,Giornata n. 29,Sab,Ospiti,P,0,2,Spezia,0.6,2.2,57,7.18,João Pedro,3-4-1-2,Daniele Orsato,Report partita,,0,11,1,91,0,0.0,184.0,0.0,0,0,0.6,6.0,-0.6,-0.6
29,19-03-2022,20:45,Serie A,Giornata n. 30,Sab,Casa,P,0,1,Milan,1.1,2.4,43,12.309,João Pedro,3-5-2,Marco Di Bello,Report partita,,0,13,1,77,0,0.0,150.0,1.0,0,0,1.1,9.0,-1.1,-1.1
30,03-04-2022,15:00,Serie A,Giornata n. 31,Dom,Ospiti,P,1,5,Udinese,0.4,3.5,49,12.215,João Pedro,3-5-1-1,Rosario Abisso,Report partita,,1,6,3,500,17,33.0,184.0,0.0,0,0,0.4,7.0,0.6,0.6
31,09-04-2022,20:45,Serie A,Giornata n. 32,Sab,Casa,P,1,2,Juventus,0.1,1.5,41,13.437,João Pedro,3-5-2,Daniele Chiffi,Report partita,,1,4,1,250,25,100.0,228.0,0.0,0,0,0.1,3.0,0.9,0.9
32,16-04-2022,12:30,Serie A,Giornata n. 33,Sab,Casa,V,1,0,Sassuolo,1.6,0.4,37,14.689,João Pedro,3-5-2,Davide Massa,Report partita,,1,15,7,467,7,14.0,176.0,1.0,0,0,1.6,11.0,-0.6,-0.6
33,24-04-2022,18:00,Serie A,Giornata n. 34,Dom,Ospiti,P,0,1,Genoa,0.8,1.1,47,17.257,João Pedro,3-5-2,Paolo Valeri,Report partita,,0,11,1,91,0,0.0,163.0,1.0,0,0,0.8,7.0,-0.8,-0.8
34,30-04-2022,15:00,Serie A,Giornata n. 35,Sab,Casa,P,1,2,Hellas Verona,0.9,1.3,60,16.267,João Pedro,3-5-2,Daniele Orsato,Report partita,,1,14,4,286,7,25.0,159.0,2.0,0,0,0.9,6.0,0.1,0.1
35,08-05-2022,18:00,Serie A,Giornata n. 36,Dom,Ospiti,N,1,1,Salernitana,0.5,1.2,52,28.048,João Pedro,3-5-2,Marco Di Bello,Report partita,,1,9,3,333,11,33.0,144.0,0.0,0,0,0.5,6.0,0.5,0.5
36,15-05-2022,20:45,Serie A,Giornata n. 37,Dom,Casa,P,1,3,Inter,0.6,2.6,38,15.443,João Pedro,4-4-2◆,Daniele Doveri,Report partita,,1,10,2,200,10,50.0,195.0,0.0,0,0,0.6,6.0,0.4,0.4
37,22-05-2022,21:00,Serie A,Giornata n. 38,Dom,Ospiti,N,0,0,Venezia,2.1,0.7,56,5.654,João Pedro,3-5-2,Fabio Maresca,Report partita,,0,30,7,233,0,0.0,156.0,0.0,0,0,2.1,7.0,-2.1,-2.1
