,Data,Ora,Competizione,Girone,Giorno,Stadio,Risultato,Rf,Rs,Avversario,xG,xGA,Poss.,Spettatori,Capitano,Formazione,Arbitro,Report partita,Note,Reti,Tiri,Tiri.1,% TiP,G/Tiri,G/TiP,Dist.,Pun.,Rigori,Rig T,npxG,npxG/Sh,G-xG,np:G-xG
22,06-02-2022,15:00,Serie A,Giornata n. 24,Dom,Casa,N,0,0,Empoli,0.7,1.6,59,10.349,Roberto Soriano,3-4-1-2,Cosso Cosso,Report partita,,0,12,2,167,0,0.0,184.0,0.0,0,0,0.7,5.0,-0.7,-0.7
23,12-02-2022,15:00,Serie A,Giornata n. 25,Sab,Ospiti,P,0,3,Lazio,0.7,2.6,43,22.0,Roberto Soriano,3-5-2,Marco Piccinini,Report partita,,0,11,3,273,0,0.0,155.0,0.0,0,0,0.7,6.0,-0.7,-0.7
24,21-02-2022,21:00,Serie A,Giornata n. 26,Lun,Casa,V,2,1,Spezia,1.9,0.5,61,12.05,Roberto Soriano,3-4-3,Livio Marinelli,Report partita,,2,19,7,368,11,29.0,179.0,0.0,0,0,1.9,10.0,0.1,0.1
25,26-02-2022,15:00,Serie A,Giornata n. 27,Sab,Ospiti,N,1,1,Salernitana,0.4,1.4,44,13.289,Roberto Soriano,3-4-3,Giovanni Ayroldi,Report partita,,1,8,3,375,13,33.0,207.0,0.0,0,0,0.4,5.0,0.6,0.6
26,06-03-2022,15:00,Serie A,Giornata n. 28,Dom,Casa,N,0,0,Torino,0.3,1.2,52,17.575,Lorenzo De Silvestri,3-4-3,Luca Massimi,Report partita,,0,6,1,167,0,0.0,200.0,0.0,0,0,0.3,5.0,-0.3,-0.3
27,13-03-2022,12:30,Serie A,Giornata n. 29,Dom,Ospiti,P,0,1,Fiorentina,1.1,1.9,39,22.635,Roberto Soriano,3-4-3,Juan Sacchi,Report partita,,0,4,0,0,0,,154.0,0.0,0,0,1.1,28.0,-1.1,-1.1
28,20-03-2022,20:45,Serie A,Giornata n. 30,Dom,Casa,P,0,1,Atalanta,1.3,1.2,60,1.323,Roberto Soriano,3-4-3,Fabio Maresca,Report partita,,0,12,3,250,0,0.0,174.0,0.0,0,0,1.3,11.0,-1.3,-1.3
29,04-04-2022,20:45,Serie A,Giornata n. 31,Lun,Ospiti,N,0,0,Milan,0.6,2.2,47,68.136,Gary Medel,3-5-2,Livio Marinelli,Report partita,,0,8,4,500,0,0.0,215.0,0.0,0,0,0.6,8.0,-0.6,-0.6
30,11-04-2022,20:45,Serie A,Giornata n. 32,Lun,Casa,V,2,0,Sampdoria,2.6,0.6,53,15.783,Gary Medel,3-5-2,Luca Pairetto,Report partita,,2,19,4,211,11,50.0,175.0,0.0,0,0,2.6,14.0,-0.6,-0.6
31,16-04-2022,18:30,Serie A,Giornata n. 33,Sab,Ospiti,N,1,1,Juventus,1.2,2.0,49,36.107,Roberto Soriano,3-5-2,Juan Sacchi,Report partita,,1,10,2,200,10,50.0,208.0,0.0,0,0,1.2,12.0,-0.2,-0.2
32,24-04-2022,15:00,Serie A,Giornata n. 34,Dom,Casa,N,2,2,Udinese,1.5,1.8,55,15.922,Roberto Soriano,3-5-2,Alberto Santoro,Report partita,,2,10,3,300,20,67.0,167.0,2.0,0,0,1.5,15.0,0.5,0.5
33,27-04-2022,20:15,Serie A,Giornata n. 20,Mer,Casa,V,2,1,Inter,1.2,2.1,41,26.034,Roberto Soriano,3-5-2,Daniele Doveri,Report partita,,2,5,3,600,40,67.0,131.0,0.0,0,0,1.2,24.0,0.8,0.8
34,01-05-2022,20:45,Serie A,Giornata n. 35,Dom,Ospiti,N,0,0,Roma,1.3,1.0,57,62.988,Roberto Soriano,3-5-2,Michael Fabbri,Report partita,,0,10,4,400,0,0.0,153.0,0.0,0,0,1.3,13.0,-1.3,-1.3
35,08-05-2022,15:00,Serie A,Giornata n. 36,Dom,Ospiti,P,3,4,Venezia,2.8,2.8,59,6.674,Roberto Soriano,3-5-2,Livio Marinelli,Report partita,,3,23,10,435,13,30.0,142.0,0.0,0,0,2.8,12.0,0.2,0.2
36,15-05-2022,12:30,Serie A,Giornata n. 37,Dom,Casa,P,1,3,Sassuolo,1.7,1.7,55,19.794,Roberto Soriano,3-5-2,Davide Ghersini,Report partita,,1,8,1,125,0,0.0,141.0,0.0,1,1,0.9,12.0,-0.7,-0.9
37,21-05-2022,17:15,Serie A,Giornata n. 38,Sab,Ospiti,V,1,0,Genoa,1.0,1.0,50,17.768,Lorenzo De Silvestri,3-5-2,Gianpiero Miele,Report partita,,1,11,3,273,9,33.0,121.0,1.0,0,0,1.0,9.0,0.0,0.0
