,Data,Ora,Competizione,Girone,Giorno,Stadio,Risultato,Rf,Rs,Avversario,xG,xGA,Poss.,Spettatori,Capitano,Formazione,Arbitro,Report partita,Note,Reti,Tiri,Tiri.1,% TiP,G/Tiri,G/TiP,Dist.,Pun.,Rigori,Rig T,npxG,npxG/Sh,G-xG,np:G-xG
22,13-02-2022,15:00,Serie A,Giornata n. 25,Dom,Ospiti,N,1,1,Genoa,0.8,2.2,51,13.742,Milan Đurić,4-3-2-1,Marco Di Bello,Report partita,,1,12,4,333,8,25.0,183.0,1.0,0,0,0.8,7.0,0.2,0.2
23,19-02-2022,20:45,Serie A,Giornata n. 26,Sab,Casa,N,2,2,Milan,1.4,1.3,40,18.449,Franck Ribéry,4-2-3-1,Michael Fabbri,Report partita,,2,9,4,444,22,50.0,173.0,0.0,0,0,1.4,16.0,0.6,0.6
24,26-02-2022,15:00,Serie A,Giornata n. 27,Sab,Casa,N,1,1,Bologna,1.4,0.4,56,13.289,Franck Ribéry,4-2-3-1,Giovanni Ayroldi,Report partita,,1,16,4,250,6,25.0,223.0,5.0,0,0,1.4,9.0,-0.4,-0.4
25,04-03-2022,20:45,Serie A,Giornata n. 28,Ven,Ospiti,P,0,5,Inter,0.8,3.9,40,46.287,Milan Đurić,4-2-3-1,Livio Marinelli,Report partita,,0,11,3,273,0,0.0,161.0,0.0,0,0,0.8,8.0,-0.8,-0.8
26,12-03-2022,15:00,Serie A,Giornata n. 29,Sab,Casa,N,2,2,Sassuolo,1.5,1.8,47,10.249,Milan Đurić,4-2-3-1,Luca Massimi,Report partita,,2,15,5,333,13,40.0,154.0,0.0,0,0,1.5,10.0,0.5,0.5
27,20-03-2022,15:00,Serie A,Giornata n. 30,Dom,Ospiti,P,0,2,Juventus,0.5,1.5,44,29.186,Milan Đurić,4-2-3-1,Giovanni Ayroldi,Report partita,,0,12,4,333,0,0.0,210.0,1.0,0,0,0.5,4.0,-0.5,-0.5
28,02-04-2022,20:45,Serie A,Giornata n. 31,Sab,Casa,P,0,1,Torino,0.8,1.6,53,8.65,Milan Đurić,3-4-3,Marco Piccinini,Report partita,,0,14,4,286,0,0.0,158.0,0.0,0,0,0.8,6.0,-0.8,-0.8
29,10-04-2022,18:00,Serie A,Giornata n. 32,Dom,Ospiti,P,1,2,Roma,0.6,1.6,34,64.266,Franck Ribéry,3-5-2,Manuel Volpi,Report partita,,1,6,3,500,17,33.0,202.0,0.0,0,0,0.6,10.0,0.4,0.4
30,16-04-2022,14:30,Serie A,Giornata n. 33,Sab,Ospiti,V,2,1,Sampdoria,0.3,0.8,33,14.908,Milan Đurić,3-5-2,Paolo Valeri,Report partita,,2,7,2,286,29,100.0,203.0,1.0,0,0,0.3,5.0,1.7,1.7
31,20-04-2022,18:45,Serie A,Giornata n. 19,Mer,Ospiti,V,1,0,Udinese,0.9,0.5,46,12.362,Franck Ribéry,3-5-2,Simone Sozza,Report partita,,1,9,2,222,11,50.0,182.0,1.0,0,0,0.9,10.0,0.1,0.1
32,24-04-2022,12:30,Serie A,Giornata n. 34,Dom,Casa,V,2,1,Fiorentina,1.0,1.0,28,20.92,Milan Đurić,3-5-2,Davide Massa,Report partita,,2,10,4,400,20,50.0,174.0,0.0,0,0,1.0,10.0,1.0,1.0
33,02-05-2022,20:45,Serie A,Giornata n. 35,Lun,Ospiti,N,1,1,Atalanta,1.2,1.6,39,17.011,Milan Đurić,3-5-2,Marco Guida,Report partita,,1,11,9,818,9,11.0,217.0,0.0,0,0,1.2,11.0,-0.2,-0.2
34,05-05-2022,18:00,Serie A,Giornata n. 20,Gio,Casa,V,2,1,Venezia,2.0,1.2,42,22.2,Milan Đurić,3-5-2,Maurizio Mariani,Report partita,,2,18,3,167,6,33.0,155.0,0.0,1,1,1.3,8.0,0.0,-0.3
35,08-05-2022,18:00,Serie A,Giornata n. 36,Dom,Casa,N,1,1,Cagliari,1.2,0.5,48,28.048,Milan Đurić,3-5-1-1,Marco Di Bello,Report partita,,1,12,2,167,0,0.0,202.0,0.0,1,1,0.4,3.0,-0.2,-0.4
36,14-05-2022,15:00,Serie A,Giornata n. 37,Sab,Ospiti,N,1,1,Empoli,3.1,2.1,55,7.0,Milan Đurić,3-5-1-1,Davide Massa,Report partita,,1,28,8,286,4,13.0,145.0,1.0,0,1,2.4,9.0,-2.1,-1.4
37,22-05-2022,21:00,Serie A,Giornata n. 38,Dom,Casa,P,0,4,Udinese,1.8,2.5,52,29.739,Milan Đurić,3-5-2,Daniele Orsato,Report partita,,0,25,11,440,0,0.0,160.0,0.0,0,0,1.8,7.0,-1.8,-1.8
