,Data,Ora,Competizione,Girone,Giorno,Stadio,Risultato,Rf,Rs,Avversario,xG,xGA,Poss.,Spettatori,Capitano,Formazione,Arbitro,Report partita,Note,Reti,Tiri,Tiri.1,% TiP,G/Tiri,G/TiP,Dist.,Pun.,Rigori,Rig T,npxG,npxG/Sh,G-xG,np:G-xG
21,15-01-2022,15:00,Serie A,Giornata n. 22,Sab,Casa,P,1,2,Torino,1.3,1.6,37,2.549,Bartosz Bereszyński,4-2-3-1,Luca Massimi,Report partita,,1,11,3,273,9,33.0,177.0,1.0,0,0,1.3,12.0,-0.3,-0.3
22,23-01-2022,15:00,Serie A,Giornata n. 23,Dom,Ospiti,P,0,1,Spezia,0.4,0.4,60,5.0,Albin Ekdal,4-4-2◆,Gianluca Manganiello,Report partita,,0,8,0,0,0,,200.0,0.0,0,0,0.4,4.0,-0.4,-0.4
23,06-02-2022,15:00,Serie A,Giornata n. 24,Dom,Casa,V,4,0,Sassuolo,2.1,1.5,40,6.232,Bartosz Bereszyński,4-4-2◆,Fabio Maresca,Report partita,,4,10,6,600,30,50.0,128.0,0.0,1,1,1.3,14.0,1.9,1.7
24,13-02-2022,12:30,Serie A,Giornata n. 25,Dom,Ospiti,P,0,1,Milan,0.2,1.4,50,35.71,Bartosz Bereszyński,4-4-1-1,Daniele Chiffi,Report partita,,0,4,1,250,0,0.0,178.0,0.0,0,0,0.2,5.0,-0.2,-0.2
25,19-02-2022,15:00,Serie A,Giornata n. 26,Sab,Casa,V,2,0,Empoli,0.5,0.8,42,9.069,Fabio Quagliarella,4-4-2◆,Antonio Rapuano,Report partita,,2,8,3,375,25,67.0,144.0,0.0,0,0,0.5,6.0,1.5,1.5
26,28-02-2022,20:50,Serie A,Giornata n. 27,Lun,Ospiti,P,0,4,Atalanta,0.5,2.1,44,10.245,Fabio Quagliarella,3-4-1-2,Simone Sozza,Report partita,,0,6,1,167,0,0.0,199.0,0.0,0,0,0.5,9.0,-0.5,-0.5
27,05-03-2022,15:00,Serie A,Giornata n. 28,Sab,Ospiti,P,1,2,Udinese,0.7,1.9,57,12.405,Fabio Quagliarella,4-4-2◆,Massimiliano Irrati,Report partita,,1,8,3,375,13,33.0,147.0,0.0,0,0,0.7,9.0,0.3,0.3
28,12-03-2022,18:00,Serie A,Giornata n. 29,Sab,Casa,P,1,3,Juventus,1.7,1.1,49,16.644,Fabio Quagliarella,4-4-2◆,Paolo Valeri,Report partita,,1,16,4,250,6,25.0,212.0,1.0,0,1,0.9,6.0,-0.7,0.1
29,20-03-2022,12:30,Serie A,Giornata n. 30,Dom,Ospiti,V,2,0,Venezia,1.6,1.2,53,7.591,Albin Ekdal,4-4-2◆,Daniele Orsato,Report partita,,2,8,4,500,25,50.0,172.0,0.0,0,0,1.6,21.0,0.4,0.4
30,03-04-2022,18:00,Serie A,Giornata n. 31,Dom,Casa,P,0,1,Roma,0.4,1.1,49,16.465,Bartosz Bereszyński,4-4-2◆,Gianluca Manganiello,Report partita,,0,8,3,375,0,0.0,201.0,1.0,0,0,0.4,5.0,-0.4,-0.4
31,11-04-2022,20:45,Serie A,Giornata n. 32,Lun,Ospiti,P,0,2,Bologna,0.6,2.6,47,15.783,Bartosz Bereszyński,4-4-2◆,Luca Pairetto,Report partita,,0,9,2,222,0,0.0,229.0,0.0,0,0,0.6,7.0,-0.6,-0.6
32,16-04-2022,14:30,Serie A,Giornata n. 33,Sab,Casa,P,1,2,Salernitana,0.8,0.3,67,14.908,Fabio Quagliarella,4-4-2◆,Paolo Valeri,Report partita,,1,5,1,200,20,100.0,153.0,0.0,0,0,0.8,15.0,0.2,0.2
33,23-04-2022,20:45,Serie A,Giornata n. 34,Sab,Ospiti,N,1,1,Hellas Verona,1.0,1.1,43,16.188,Bartosz Bereszyński,4-5-1,Giovanni Ayroldi,Report partita,,1,3,2,667,33,50.0,257.0,0.0,0,1,0.0,1.0,0.0,1.0
34,30-04-2022,18:00,Serie A,Giornata n. 35,Sab,Casa,V,1,0,Genoa,1.0,1.6,48,30.136,Albin Ekdal,4-1-4-1,Fabio Maresca,Report partita,,1,10,2,200,10,50.0,160.0,1.0,0,0,1.0,10.0,0.0,0.0
35,07-05-2022,20:45,Serie A,Giornata n. 36,Sab,Ospiti,P,0,2,Lazio,0.9,1.4,40,31.0,Bartosz Bereszyński,4-1-4-1,Davide Massa,Report partita,,0,9,2,222,0,0.0,189.0,0.0,0,0,0.9,10.0,-0.9,-0.9
36,16-05-2022,18:30,Serie A,Giornata n. 37,Lun,Casa,V,4,1,Fiorentina,1.5,1.9,37,21.331,Fabio Quagliarella,4-5-1,Maurizio Mariani,Report partita,,4,13,5,385,31,80.0,138.0,0.0,0,0,1.5,12.0,2.5,2.5
37,22-05-2022,18:00,Serie A,Giornata n. 38,Dom,Ospiti,P,0,3,Inter,0.9,3.3,42,71.109,Bartosz Bereszyński,4-1-4-1,Marco Di Bello,Report partita,,0,8,3,375,0,0.0,154.0,0.0,0,0,0.9,12.0,-0.9,-0.9
