,Data,Ora,Competizione,Girone,Giorno,Stadio,Risultato,Rf,Rs,Avversario,xG,xGA,Poss.,Spettatori,Capitano,Formazione,Arbitro,Report partita,Note,Reti,Tiri,Tiri.1,% TiP,G/Tiri,G/TiP,Dist.,Pun.,Rigori,Rig T,npxG,npxG/Sh,G-xG,np:G-xG
24,20-02-2022,15:00,Serie A,Giornata n. 26,Dom,Casa,N,1,1,Genoa,1.0,1.2,47,7.566,Pietro Ceccaroni,3-4-3,Daniele Orsato,Report partita,,1,15,4,267,7,25.0,216.0,2.0,0,0,1.0,7.0,0.0,0.0
25,27-02-2022,15:05,Serie A,Giornata n. 27,Dom,Ospiti,P,1,3,Hellas Verona,0.9,2.3,43,14.298,Pietro Ceccaroni,3-4-1-2,Juan Sacchi,Report partita,,1,9,3,333,11,33.0,107.0,0.0,0,0,0.9,10.0,0.1,0.1
26,06-03-2022,15:00,Serie A,Giornata n. 28,Dom,Casa,P,1,4,Sassuolo,2.4,3.3,45,5.732,Pietro Ceccaroni,4-4-2◆,Luca Pairetto,Report partita,,1,15,4,267,7,25.0,138.0,1.0,0,1,1.6,11.0,-1.4,-0.6
27,14-03-2022,20:45,Serie A,Giornata n. 29,Lun,Ospiti,P,0,1,Lazio,0.3,1.4,34,18.0,Marco Modolo,4-3-2-1,Gianluca Manganiello,Report partita,,0,7,2,286,0,0.0,206.0,0.0,0,0,0.3,4.0,-0.3,-0.3
28,20-03-2022,12:30,Serie A,Giornata n. 30,Dom,Casa,P,0,2,Sampdoria,1.2,1.6,47,7.591,Pietro Ceccaroni,4-2-3-1,Daniele Orsato,Report partita,,0,13,1,77,0,0.0,126.0,1.0,0,0,1.2,10.0,-1.2,-1.2
29,02-04-2022,15:00,Serie A,Giornata n. 31,Sab,Ospiti,P,0,1,Spezia,1.0,1.2,47,7.993,Pietro Ceccaroni,4-3-3,Daniele Doveri,Report partita,,0,15,3,200,0,0.0,210.0,2.0,0,0,1.0,7.0,-1.0,-1.0
30,10-04-2022,15:00,Serie A,Giornata n. 32,Dom,Casa,P,1,2,Udinese,1.3,2.3,52,10.459,Marco Modolo,4-3-2-1,Marco Guida,Report partita,,1,9,4,444,11,25.0,140.0,1.0,0,0,1.3,15.0,-0.3,-0.3
31,16-04-2022,16:30,Serie A,Giornata n. 33,Sab,Ospiti,P,0,1,Fiorentina,0.1,2.6,31,31.627,Pietro Ceccaroni,4-3-3,Rosario Abisso,Report partita,,0,3,1,333,0,0.0,188.0,0.0,0,0,0.1,4.0,-0.1,-0.1
32,23-04-2022,15:00,Serie A,Giornata n. 34,Sab,Casa,P,1,3,Atalanta,0.9,3.6,39,6.132,Pietro Ceccaroni,4-3-3,Francesco Fourneau,Report partita,,1,9,2,222,11,50.0,169.0,1.0,0,0,0.9,10.0,0.1,0.1
33,01-05-2022,12:30,Serie A,Giornata n. 35,Dom,Ospiti,P,1,2,Juventus,0.6,2.2,50,39.203,Pietro Ceccaroni,3-5-2,Alessandro Prontera,Report partita,,1,9,3,333,11,33.0,200.0,2.0,0,0,0.6,7.0,0.4,0.4
34,05-05-2022,18:00,Serie A,Giornata n. 20,Gio,Ospiti,P,1,2,Salernitana,1.2,2.0,58,22.2,Pietro Ceccaroni,3-4-3,Maurizio Mariani,Report partita,,1,10,4,400,10,25.0,148.0,2.0,0,0,1.2,12.0,-0.2,-0.2
35,08-05-2022,15:00,Serie A,Giornata n. 36,Dom,Casa,V,4,3,Bologna,2.8,2.8,41,6.674,Pietro Ceccaroni,3-4-3,Livio Marinelli,Report partita,,4,16,7,438,19,43.0,177.0,0.0,1,2,1.2,7.0,1.2,1.8
36,14-05-2022,20:45,Serie A,Giornata n. 37,Sab,Ospiti,N,1,1,Roma,0.3,3.2,32,63.243,Pietro Ceccaroni,3-5-2,Simone Sozza,Report partita,,1,4,2,500,25,50.0,242.0,0.0,0,0,0.3,7.0,0.7,0.7
37,22-05-2022,21:00,Serie A,Giornata n. 38,Dom,Casa,N,0,0,Cagliari,0.7,2.1,44,5.654,Pietro Ceccaroni,3-5-2,Fabio Maresca,Report partita,,0,8,1,125,0,0.0,180.0,0.0,0,0,0.7,9.0,-0.7,-0.7
