,Data,Ora,Competizione,Girone,Giorno,Stadio,Risultato,Rf,Rs,Avversario,xG,xGA,Poss.,Spettatori,Capitano,Formazione,Arbitro,Report partita,Note,Reti,Tiri,Tiri.1,% TiP,G/Tiri,G/TiP,Dist.,Pun.,Rigori,Rig T,npxG,npxG/Sh,G-xG,np:G-xG
10,31-10-2021,15:00,Serie A,Giornata n. 11,Dom,Casa,N,0,0,Venezia,0.9,0.6,62,7.92,Domenico Criscito,4-4-2◆,Maurizio Mariani,Report partita,,0,19,4,211.0,0.0,0.0,214.0,2.0,0,0,0.9,5.0,-0.9,-0.9
11,05-11-2021,20:45,Serie A,Giornata n. 12,Ven,Ospiti,N,2,2,Empoli,1.7,0.8,47,5.631,Domenico Criscito,3-4-1-2,Luca Pairetto,Report partita,,2,14,6,429.0,7.0,17.0,190.0,0.0,1,1,1.0,7.0,0.3,0.0
12,21-11-2021,20:45,Serie A,Giornata n. 13,Dom,Casa,P,0,2,Roma,0.2,1.8,41,14.667,Goran Pandev,3-5-2,Massimiliano Irrati,Report partita,,0,1,1,1000.0,0.0,0.0,140.0,0.0,0,0,0.2,19.0,-0.2,-0.2
13,28-11-2021,12:30,Serie A,Giornata n. 14,Dom,Ospiti,N,0,0,Udinese,0.7,1.1,57,11.537,Stefano Sturaro,3-5-2,Francesco Meraviglia,Report partita,,0,9,2,222.0,0.0,0.0,218.0,1.0,0,0,0.7,8.0,-0.7,-0.7
14,01-12-2021,20:45,Serie A,Giornata n. 15,Mer,Casa,P,0,3,Milan,0.5,1.0,42,14.0,Stefano Sturaro,3-5-2,Juan Sacchi,Report partita,,0,11,3,273.0,0.0,0.0,224.0,0.0,0,0,0.5,4.0,-0.5,-0.5
15,05-12-2021,20:45,Serie A,Giornata n. 16,Dom,Ospiti,P,0,2,Juventus,0.0,2.5,30,18.458,Valon Behrami,3-5-2,Daniele Chiffi,Report partita,,0,0,0,,,,,0.0,0,0,0.0,,0.0,0.0
16,10-12-2021,20:45,Serie A,Giornata n. 17,Ven,Casa,P,1,3,Sampdoria,1.0,1.4,54,,Domenico Criscito,3-5-2,Daniele Doveri,Report partita,,1,12,2,167.0,8.0,50.0,156.0,0.0,0,0,1.0,8.0,0.0,0.0
17,17-12-2021,18:30,Serie A,Giornata n. 18,Ven,Ospiti,P,1,3,Lazio,0.2,1.5,45,6.0,Domenico Criscito,3-5-2,Luca Pairetto,Report partita,,1,4,2,500.0,25.0,50.0,161.0,0.0,0,0,0.2,6.0,0.8,0.8
18,21-12-2021,20:45,Serie A,Giornata n. 19,Mar,Casa,N,0,0,Atalanta,0.0,1.2,33,6.0,Domenico Criscito,3-5-2,Paolo Valeri,Report partita,,0,1,0,0.0,0.0,,181.0,0.0,0,0,0.0,4.0,0.0,0.0
19,06-01-2022,16:30,Serie A,Giornata n. 20,Gio,Ospiti,N,1,1,Sassuolo,0.2,2.0,26,4.696,Mattia Destro,3-5-2,Gianluca Manganiello,Report partita,,1,4,1,250.0,25.0,100.0,137.0,0.0,0,0,0.2,5.0,0.8,0.8
20,09-01-2022,18:30,Serie A,Giornata n. 21,Dom,Casa,P,0,1,Spezia,1.0,1.5,54,8.0,Stefano Sturaro,3-5-2,Marco Guida,Report partita,,0,15,2,133.0,0.0,0.0,165.0,0.0,0,0,1.0,7.0,-1.0,-1.0
21,17-01-2022,20:45,Serie A,Giornata n. 22,Lun,Ospiti,P,0,6,Fiorentina,0.2,3.1,27,5.0,Stefano Sturaro,4-4-2◆,Fabio Maresca,Report partita,,0,3,0,0.0,0.0,,320.0,0.0,0,0,0.2,7.0,-0.2,-0.2
22,22-01-2022,15:00,Serie A,Giornata n. 23,Sab,Casa,N,0,0,Udinese,0.9,0.1,52,5.0,Stefano Sturaro,4-3-3,Daniele Doveri,Report partita,,0,10,2,200.0,0.0,0.0,124.0,0.0,0,0,0.9,9.0,-0.9,-0.9
23,05-02-2022,15:00,Serie A,Giornata n. 24,Sab,Ospiti,N,0,0,Roma,0.5,1.4,38,29.863,Stefano Sturaro,4-2-3-1,Rosario Abisso,Report partita,,0,10,3,300.0,0.0,0.0,148.0,0.0,0,0,0.5,6.0,-0.5,-0.5
24,13-02-2022,15:00,Serie A,Giornata n. 25,Dom,Casa,N,1,1,Salernitana,2.2,0.8,49,13.742,Stefano Sturaro,4-2-3-1,Marco Di Bello,Report partita,,1,16,5,313.0,6.0,20.0,171.0,1.0,0,0,2.2,14.0,-1.2,-1.2
25,20-02-2022,15:00,Serie A,Giornata n. 26,Dom,Ospiti,N,1,1,Venezia,1.2,1.0,53,7.566,Stefano Sturaro,4-4-2◆,Daniele Orsato,Report partita,,1,12,2,167.0,8.0,50.0,144.0,0.0,0,0,1.2,10.0,-0.2,-0.2
26,25-02-2022,21:00,Serie A,Giornata n. 27,Ven,Casa,N,0,0,Inter,0.8,1.5,29,14.314,Stefano Sturaro,4-2-3-1,Daniele Chiffi,Report partita,,0,7,1,143.0,0.0,0.0,153.0,0.0,0,0,0.8,12.0,-0.8,-0.8
27,06-03-2022,12:30,Serie A,Giornata n. 28,Dom,Casa,N,0,0,Empoli,1.1,0.3,52,14.935,Stefano Sturaro,4-2-3-1,Gianluca Aureliano,Report partita,,0,19,6,316.0,0.0,0.0,147.0,0.0,0,0,1.1,6.0,-1.1,-1.1
28,13-03-2022,18:00,Serie A,Giornata n. 29,Dom,Ospiti,N,0,0,Atalanta,1.0,1.2,41,9.14,Milan Badelj,4-2-3-1,Rosario Abisso,Report partita,,0,13,3,231.0,0.0,0.0,229.0,1.0,0,0,1.0,8.0,-1.0,-1.0
29,18-03-2022,21:00,Serie A,Giornata n. 30,Ven,Casa,V,1,0,Torino,1.0,1.0,26,14.961,Stefano Sturaro,4-2-3-1,Maurizio Mariani,Report partita,,1,7,2,286.0,14.0,50.0,220.0,0.0,0,0,1.0,14.0,0.0,0.0
30,04-04-2022,18:30,Serie A,Giornata n. 31,Lun,Ospiti,P,0,1,Hellas Verona,0.5,1.1,54,14.993,Stefano Sturaro,4-2-3-1,Francesco Fourneau,Report partita,,0,7,4,571.0,0.0,0.0,172.0,0.0,0,0,0.5,8.0,-0.5,-0.5
31,10-04-2022,12:30,Serie A,Giornata n. 32,Dom,Casa,P,1,4,Lazio,0.8,1.6,44,16.756,Milan Badelj,4-2-3-1,Gianluca Manganiello,Report partita,,0,15,4,267.0,0.0,0.0,184.0,1.0,0,0,0.8,6.0,-0.8,-0.8
32,15-04-2022,21:00,Serie A,Giornata n. 33,Ven,Ospiti,P,0,2,Milan,0.3,1.6,42,70.259,Milan Badelj,4-3-2-1,Daniele Chiffi,Report partita,,0,7,1,143.0,0.0,0.0,214.0,0.0,0,0,0.3,4.0,-0.3,-0.3
33,24-04-2022,18:00,Serie A,Giornata n. 34,Dom,Casa,V,1,0,Cagliari,1.1,0.8,53,17.257,Stefano Sturaro,4-2-3-1,Paolo Valeri,Report partita,,1,13,2,154.0,8.0,50.0,166.0,0.0,0,0,1.1,9.0,-0.1,-0.1
34,30-04-2022,18:00,Serie A,Giornata n. 35,Sab,Ospiti,P,0,1,Sampdoria,1.6,1.0,52,30.136,Stefano Sturaro,4-2-3-1,Fabio Maresca,Report partita,,0,13,4,308.0,0.0,0.0,152.0,0.0,0,1,0.9,7.0,-1.6,-0.9
35,06-05-2022,21:00,Serie A,Giornata n. 36,Ven,Casa,V,2,1,Juventus,2.7,1.4,47,18.762,Domenico Criscito,4-2-3-1,Simone Sozza,Report partita,,2,17,5,294.0,6.0,20.0,168.0,0.0,1,1,1.9,11.0,-0.7,-0.9
36,15-05-2022,15:00,Serie A,Giornata n. 37,Dom,Ospiti,P,0,3,Napoli,1.0,2.2,34,54.0,Domenico Criscito,4-2-3-1,Michael Fabbri,Report partita,,0,11,3,273.0,0.0,0.0,204.0,1.0,0,0,1.0,9.0,-1.0,-1.0
37,21-05-2022,17:15,Serie A,Giornata n. 38,Sab,Casa,P,0,1,Bologna,1.0,1.0,50,17.768,Domenico Criscito,4-2-3-1,Gianpiero Miele,Report partita,,0,18,5,278.0,0.0,0.0,195.0,1.0,0,0,1.0,6.0,-1.0,-1.0
