,Data,Ora,Competizione,Girone,Giorno,Stadio,Risultato,Rf,Rs,Avversario,xG,xGA,Poss.,Spettatori,Capitano,Formazione,Arbitro,Report partita,Note,Reti,Tiri,Tiri.1,% TiP,G/Tiri,G/TiP,Dist.,Pun.,Rigori,Rig T,npxG,npxG/Sh,G-xG,np:G-xG
13,27-11-2021,20:45,Serie A,Giornata n. 14,Sab,Ospiti,V,2,0,Venezia,2.7,0.1,56,8.303,Samir Handanovič,3-5-2,Livio Marinelli,Report partita,,2,26,10,385,4,10.0,164.0,1.0,1,1,2.2,9.0,-0.7,-1.2
14,01-12-2021,18:30,Serie A,Giornata n. 15,Mer,Casa,V,2,0,Spezia,2.8,0.4,63,30.076,Samir Handanovič,3-5-2,Davide Ghersini,Report partita,,2,30,10,333,3,10.0,181.0,1.0,1,1,2.1,7.0,-0.8,-1.1
15,04-12-2021,18:00,Serie A,Giornata n. 16,Sab,Ospiti,V,3,0,Roma,1.5,0.7,66,51.185,Samir Handanovič,3-5-2,Marco Di Bello,Report partita,,3,10,4,400,30,75.0,161.0,0.0,0,0,1.5,15.0,1.5,1.5
16,12-12-2021,20:45,Serie A,Giornata n. 17,Dom,Casa,V,4,0,Cagliari,3.0,0.2,75,33.712,Samir Handanovič,3-5-2,Matteo Marchetti,Report partita,,4,23,14,609,17,29.0,165.0,0.0,0,1,2.1,9.0,1.0,1.9
17,17-12-2021,20:45,Serie A,Giornata n. 18,Ven,Ospiti,V,5,0,Salernitana,3.1,0.7,65,18.0,Samir Handanovič,3-5-2,Maurizio Mariani,Report partita,,5,23,8,348,22,63.0,124.0,0.0,0,0,3.1,14.0,1.9,1.9
18,22-12-2021,18:30,Serie A,Giornata n. 19,Mer,Casa,V,1,0,Torino,1.3,0.6,54,41.413,Samir Handanovič,3-5-2,Marco Guida,Report partita,,1,15,3,200,7,33.0,186.0,1.0,0,0,1.3,9.0,-0.3,-0.3
19,09-01-2022,20:45,Serie A,Giornata n. 21,Dom,Casa,V,2,1,Lazio,1.6,1.5,60,29.471,Samir Handanovič,3-5-2,Luca Pairetto,Report partita,,2,17,5,294,12,40.0,166.0,1.0,0,0,1.6,11.0,0.4,0.4
20,16-01-2022,20:45,Serie A,Giornata n. 22,Dom,Ospiti,N,0,0,Atalanta,1.5,1.6,63,5.0,Samir Handanovič,3-5-2,Davide Massa,Report partita,,0,11,3,273,0,0.0,133.0,0.0,0,0,1.5,13.0,-1.5,-1.5
21,22-01-2022,18:00,Serie A,Giornata n. 23,Sab,Casa,V,2,1,Venezia,2.9,0.3,71,5.0,Samir Handanovič,3-5-2,Matteo Marchetti,Report partita,,2,24,12,500,8,17.0,151.0,2.0,0,0,2.9,12.0,-0.9,-0.9
22,05-02-2022,18:00,Serie A,Giornata n. 24,Sab,Casa,P,1,2,Milan,0.8,1.2,46,37.918,Samir Handanovič,3-5-2,Marco Guida,Report partita,,1,12,5,417,8,20.0,159.0,0.0,0,0,0.8,7.0,0.2,0.2
23,12-02-2022,18:00,Serie A,Giornata n. 25,Sab,Ospiti,N,1,1,Napoli,0.5,1.7,51,27.0,Samir Handanovič,3-5-2,Daniele Doveri,Report partita,,1,8,2,250,13,50.0,133.0,0.0,0,0,0.5,6.0,0.5,0.5
24,20-02-2022,18:00,Serie A,Giornata n. 26,Dom,Casa,P,0,2,Sassuolo,3.0,1.6,58,28.324,Samir Handanovič,3-5-2,Francesco Fourneau,Report partita,,0,29,7,241,0,0.0,139.0,0.0,0,0,3.0,10.0,-3.0,-3.0
25,25-02-2022,21:00,Serie A,Giornata n. 27,Ven,Ospiti,N,0,0,Genoa,1.5,0.8,71,14.314,Samir Handanovič,3-5-2,Daniele Chiffi,Report partita,,0,21,4,190,0,0.0,144.0,1.0,0,0,1.5,7.0,-1.5,-1.5
26,04-03-2022,20:45,Serie A,Giornata n. 28,Ven,Casa,V,5,0,Salernitana,3.9,0.8,60,46.287,Samir Handanovič,3-5-2,Livio Marinelli,Report partita,,5,23,12,522,22,42.0,128.0,0.0,0,0,3.9,17.0,1.1,1.1
27,13-03-2022,20:45,Serie A,Giornata n. 29,Dom,Ospiti,N,1,1,Torino,2.3,1.7,56,15.363,Samir Handanovič,3-5-2,Marco Guida,Report partita,,1,14,6,429,7,17.0,142.0,0.0,0,0,2.3,16.0,-1.3,-1.3
28,19-03-2022,18:00,Serie A,Giornata n. 30,Sab,Casa,N,1,1,Fiorentina,1.0,1.0,50,54.988,Samir Handanovič,3-5-2,Daniele Chiffi,Report partita,,1,13,5,385,8,20.0,152.0,0.0,0,0,1.0,8.0,0.0,0.0
29,03-04-2022,20:45,Serie A,Giornata n. 31,Dom,Ospiti,V,1,0,Juventus,1.2,1.7,46,40.093,Samir Handanovič,3-5-2,Massimiliano Irrati,Report partita,,1,5,1,200,0,0.0,181.0,0.0,1,1,0.4,8.0,-0.2,-0.4
30,09-04-2022,18:00,Serie A,Giornata n. 32,Sab,Casa,V,2,0,Hellas Verona,2.5,0.8,48,61.325,Samir Handanovič,3-5-2,Livio Marinelli,Report partita,,2,18,6,333,11,33.0,146.0,1.0,0,0,2.5,14.0,-0.5,-0.5
31,15-04-2022,19:00,Serie A,Giornata n. 33,Ven,Ospiti,V,3,1,Spezia,2.5,0.9,66,11.382,Samir Handanovič,3-5-2,Fabio Maresca,Report partita,,3,23,7,304,13,43.0,150.0,0.0,0,0,2.5,11.0,0.5,0.5
32,23-04-2022,18:00,Serie A,Giornata n. 34,Sab,Casa,V,3,1,Roma,1.3,0.9,45,74.947,Samir Handanovič,3-5-2,Simone Sozza,Report partita,,3,11,8,727,27,38.0,140.0,2.0,0,0,1.3,12.0,1.7,1.7
33,27-04-2022,20:15,Serie A,Giornata n. 20,Mer,Ospiti,P,1,2,Bologna,2.1,1.2,59,26.034,Marcelo Brozović,3-5-2,Daniele Doveri,Report partita,,1,26,6,231,4,17.0,156.0,0.0,0,0,2.1,8.0,-1.1,-1.1
34,01-05-2022,18:00,Serie A,Giornata n. 35,Dom,Ospiti,V,2,1,Udinese,1.9,1.1,52,20.91,Samir Handanovič,3-5-2,Daniele Chiffi,Report partita,,2,11,4,364,18,50.0,127.0,0.0,0,1,1.4,12.0,0.1,0.6
35,06-05-2022,18:45,Serie A,Giornata n. 36,Ven,Casa,V,4,2,Empoli,4.3,0.6,64,69.959,Samir Handanovič,3-5-2,Gianluca Manganiello,Report partita,,3,37,10,270,8,30.0,128.0,0.0,0,0,4.3,12.0,-1.3,-1.3
36,15-05-2022,20:45,Serie A,Giornata n. 37,Dom,Ospiti,V,3,1,Cagliari,2.6,0.6,62,15.443,Samir Handanovič,3-5-2,Daniele Doveri,Report partita,,3,17,7,412,18,43.0,134.0,0.0,0,0,2.6,15.0,0.4,0.4
37,22-05-2022,18:00,Serie A,Giornata n. 38,Dom,Casa,V,3,0,Sampdoria,3.3,0.9,58,71.109,Samir Handanovič,3-5-2,Marco Di Bello,Report partita,,3,28,11,393,11,27.0,151.0,0.0,0,0,3.3,13.0,-0.3,-0.3
