,team,date,matchday,Risultato,goals,total_shots,shots_on_target,goals_on_penalty,total_penalties,completed_passings,total_passings,corners,percentage_possession,fouls,yellow_cards,red_cards
0,Juventus,2021-08-22,Giornata n. 1,N,2.0,10.0,3.0,0.0,0.0,480.0,551.0,3.0,56.0,16.0,3.0,0.0
1,Juventus,2021-08-28,Giornata n. 2,P,2.0,10.0,3.0,0.0,0.0,480.0,551.0,3.0,56.0,16.0,3.0,0.0
2,Juventus,2021-09-11,Giornata n. 3,P,1.0,14.5,4.0,0.0,0.0,428.5,506.0,5.5,55.0,15.5,2.5,0.0
3,Juventus,2021-09-19,Giornata n. 4,N,1.0,12.333333333333334,4.0,0.0,0.0,373.6666666666667,447.3333333333333,4.0,47.666666666666664,15.666666666666666,2.0,0.0
4,Juventus,2021-09-22,Giornata n. 5,V,1.0,11.5,4.0,0.0,0.0,366.0,438.75,4.0,46.75,15.5,1.75,0.0
5,Juventus,2021-09-26,Giornata n. 6,V,1.4,14.4,5.0,0.0,0.0,384.4,460.6,6.2,49.2,14.4,1.6,0.0
6,Juventus,2021-10-02,Giornata n. 7,V,1.6666666666666667,14.5,5.0,0.16666666666666666,0.16666666666666666,384.8333333333333,463.5,5.833333333333333,49.333333333333336,16.0,2.0,0.0
7,Juventus,2021-10-17,Giornata n. 8,V,1.5714285714285714,13.857142857142858,4.714285714285714,0.14285714285714285,0.14285714285714285,385.0,467.0,5.857142857142857,49.714285714285715,16.0,1.8571428571428572,0.0
8,Juventus,2021-10-24,Giornata n. 9,N,1.5,13.0,4.5,0.125,0.125,390.125,471.75,5.125,49.375,16.5,2.0,0.0
9,Juventus,2021-10-27,Giornata n. 10,P,1.4444444444444444,13.222222222222221,4.333333333333333,0.2222222222222222,0.2222222222222222,396.0,478.55555555555554,4.777777777777778,49.55555555555556,16.77777777777778,2.0,0.0
10,Juventus,2021-10-30,Giornata n. 11,P,1.4,13.3,4.1,0.2,0.2,403.5,486.5,4.7,50.3,17.4,1.9,0.0
11,Juventus,2021-11-06,Giornata n. 12,V,1.3636363636363635,13.454545454545455,4.090909090909091,0.18181818181818182,0.18181818181818182,410.1818181818182,495.90909090909093,4.363636363636363,50.72727272727273,16.454545454545453,2.0,0.0
12,Juventus,2021-11-20,Giornata n. 13,V,1.3333333333333333,13.416666666666666,4.0,0.16666666666666666,0.16666666666666666,404.6666666666667,490.25,4.416666666666667,50.666666666666664,16.5,2.0,0.0
13,Juventus,2021-11-27,Giornata n. 14,P,1.3846153846153846,13.076923076923077,3.923076923076923,0.3076923076923077,0.3076923076923077,406.6923076923077,491.38461538461536,4.230769230769231,50.07692307692308,16.46153846153846,1.9230769230769231,0.0
14,Juventus,2021-11-30,Giornata n. 15,V,1.2857142857142858,13.214285714285714,3.7857142857142856,0.2857142857142857,0.2857142857142857,412.7142857142857,498.14285714285717,4.357142857142857,50.714285714285715,16.428571428571427,2.0714285714285716,0.0
15,Juventus,2021-12-05,Giornata n. 16,V,1.3333333333333333,13.466666666666667,4.0,0.26666666666666666,0.3333333333333333,436.8666666666667,521.6,4.333333333333333,52.2,16.066666666666666,2.0,0.0
16,Juventus,2021-12-11,Giornata n. 17,N,1.375,14.3125,4.5,0.25,0.3125,453.625,538.0625,4.3125,53.3125,16.0,2.0625,0.0
17,Juventus,2021-12-18,Giornata n. 18,V,1.3529411764705883,14.647058823529411,4.588235294117647,0.23529411764705882,0.29411764705882354,456.4117647058824,542.3529411764706,4.705882352941177,53.705882352941174,15.823529411764707,2.0588235294117645,0.0
18,Juventus,2021-12-21,Giornata n. 19,V,1.3888888888888888,14.444444444444445,4.722222222222222,0.2222222222222222,0.2777777777777778,450.27777777777777,536.3888888888889,4.611111111111111,53.111111111111114,16.055555555555557,2.0,0.0
19,Juventus,2022-01-06,Giornata n. 20,N,1.4210526315789473,14.473684210526315,4.684210526315789,0.21052631578947367,0.2631578947368421,454.36842105263156,540.9473684210526,4.7368421052631575,53.63157894736842,16.157894736842106,1.894736842105263,0.0
20,Juventus,2022-01-09,Giornata n. 21,V,1.4,14.85,4.7,0.2,0.25,452.65,538.55,4.7,53.15,15.75,1.9,0.0
21,Juventus,2022-01-15,Giornata n. 22,V,1.5238095238095237,14.80952380952381,4.714285714285714,0.19047619047619047,0.23809523809523808,447.7142857142857,532.7619047619048,4.523809523809524,52.857142857142854,15.571428571428571,2.0,0.047619047619047616
22,Juventus,2022-01-23,Giornata n. 23,N,1.5454545454545454,14.772727272727273,4.681818181818182,0.18181818181818182,0.22727272727272727,455.59090909090907,540.8181818181819,4.636363636363637,53.45454545454545,15.5,1.9545454545454546,0.045454545454545456
23,Juventus,2022-02-06,Giornata n. 24,V,1.4782608695652173,14.478260869565217,4.478260869565218,0.17391304347826086,0.21739130434782608,456.5652173913044,541.6086956521739,4.478260869565218,53.43478260869565,15.782608695652174,1.9565217391304348,0.043478260869565216
24,Juventus,2022-02-13,Giornata n. 25,N,1.5,14.333333333333334,4.625,0.16666666666666666,0.20833333333333334,452.625,538.25,4.541666666666667,53.125,15.625,1.9166666666666667,0.041666666666666664
25,Juventus,2022-02-18,Giornata n. 26,N,1.48,14.36,4.68,0.16,0.2,450.36,536.88,4.68,52.92,15.48,1.96,0.04
26,Juventus,2022-02-26,Giornata n. 27,V,1.4615384615384615,14.26923076923077,4.615384615384615,0.15384615384615385,0.19230769230769232,445.2692307692308,532.0769230769231,4.769230769230769,52.65384615384615,15.538461538461538,1.9230769230769231,0.038461538461538464
27,Juventus,2022-03-06,Giornata n. 28,V,1.5185185185185186,14.185185185185185,4.62962962962963,0.14814814814814814,0.18518518518518517,442.55555555555554,529.5185185185185,4.703703703703703,52.44444444444444,15.25925925925926,1.8518518518518519,0.037037037037037035
28,Juventus,2022-03-12,Giornata n. 29,V,1.5,14.035714285714286,4.571428571428571,0.14285714285714285,0.17857142857142858,445.82142857142856,532.6071428571429,4.678571428571429,52.57142857142857,15.25,1.8928571428571428,0.03571428571428571
29,Juventus,2022-03-20,Giornata n. 30,V,1.5517241379310345,13.724137931034482,4.482758620689655,0.1724137931034483,0.20689655172413793,448.55172413793105,534.7241379310345,4.517241379310345,52.51724137931034,15.310344827586206,1.896551724137931,0.034482758620689655
30,Juventus,2022-04-03,Giornata n. 31,P,1.5666666666666667,13.666666666666666,4.566666666666666,0.16666666666666666,0.2,449.5,535.4666666666667,4.533333333333333,52.63333333333333,15.166666666666666,1.9333333333333333,0.03333333333333333
31,Juventus,2022-04-09,Giornata n. 32,V,1.5161290322580645,13.935483870967742,4.580645161290323,0.16129032258064516,0.1935483870967742,449.48387096774195,535.7096774193549,4.645161290322581,52.67741935483871,15.0,2.0,0.06451612903225806
32,Juventus,2022-04-16,Giornata n. 33,N,1.53125,14.125,4.65625,0.15625,0.1875,449.0625,535.625,4.625,52.875,14.84375,1.9375,0.0625
33,Juventus,2022-04-25,Giornata n. 34,V,1.5151515151515151,14.424242424242424,4.636363636363637,0.15151515151515152,0.18181818181818182,446.75757575757575,532.8181818181819,4.606060606060606,52.81818181818182,14.727272727272727,1.9090909090909092,0.06060606060606061
34,Juventus,2022-05-01,Giornata n. 35,V,1.5294117647058822,14.294117647058824,4.647058823529412,0.14705882352941177,0.17647058823529413,443.5,529.3823529411765,4.588235294117647,52.38235294117647,14.588235294117647,1.911764705882353,0.058823529411764705
35,Juventus,2022-05-06,Giornata n. 36,P,1.542857142857143,14.4,4.628571428571429,0.14285714285714285,0.17142857142857143,441.7142857142857,527.2571428571429,4.685714285714286,52.31428571428572,14.685714285714285,1.9428571428571428,0.05714285714285714
36,Juventus,2022-05-16,Giornata n. 37,N,1.5277777777777777,14.36111111111111,4.611111111111111,0.1388888888888889,0.16666666666666666,441.72222222222223,527.6111111111111,4.611111111111111,52.333333333333336,14.694444444444445,1.9722222222222223,0.05555555555555555
37,Juventus,2022-05-21,Giornata n. 38,P,1.5405405405405406,14.08108108108108,4.54054054054054,0.13513513513513514,0.16216216216216217,438.2972972972973,523.3243243243244,4.486486486486487,51.91891891891892,14.837837837837839,2.0,0.05405405405405406
