,team,date,matchday,Risultato,goals,total_shots,shots_on_target,goals_on_penalty,total_penalties,completed_passings,total_passings,corners,percentage_possession,fouls,yellow_cards,red_cards
0,Roma,2021-08-22,Giornata n. 1,V,3.0,11.0,6.0,0.0,0.0,334.0,407.0,4.0,42.0,13.0,3.0,1.0
1,Roma,2021-08-29,Giornata n. 2,V,3.0,11.0,6.0,0.0,0.0,334.0,407.0,4.0,42.0,13.0,3.0,1.0
2,Roma,2021-09-12,Giornata n. 3,V,3.5,19.5,7.5,0.0,0.0,499.0,579.5,7.0,59.5,12.0,2.5,0.5
3,Roma,2021-09-19,Giornata n. 4,P,3.0,19.0,7.0,0.0,0.0,470.3333333333333,546.3333333333334,6.0,56.0,10.333333333333334,2.3333333333333335,0.3333333333333333
4,Roma,2021-09-23,Giornata n. 5,V,2.75,18.0,5.75,0.0,0.0,426.25,512.25,6.5,53.75,12.0,2.25,0.25
5,Roma,2021-09-26,Giornata n. 6,P,2.4,16.8,5.0,0.0,0.0,432.0,518.6,6.4,53.4,14.2,2.6,0.4
6,Roma,2021-10-03,Giornata n. 7,V,2.3333333333333335,17.166666666666668,5.166666666666667,0.16666666666666666,0.16666666666666666,428.1666666666667,512.3333333333334,6.833333333333333,52.833333333333336,14.166666666666666,2.8333333333333335,0.3333333333333333
7,Roma,2021-10-17,Giornata n. 8,P,2.2857142857142856,17.285714285714285,5.142857142857143,0.14285714285714285,0.14285714285714285,449.85714285714283,531.1428571428571,6.571428571428571,54.42857142857143,14.0,2.7142857142857144,0.2857142857142857
8,Roma,2021-10-24,Giornata n. 9,N,2.0,16.875,4.875,0.125,0.25,452.375,534.875,6.5,54.25,14.125,3.0,0.25
9,Roma,2021-10-27,Giornata n. 10,V,1.7777777777777777,16.444444444444443,4.444444444444445,0.1111111111111111,0.2222222222222222,432.8888888888889,514.5555555555555,6.555555555555555,52.44444444444444,14.11111111111111,3.111111111111111,0.2222222222222222
10,Roma,2021-10-31,Giornata n. 11,P,1.8,17.1,4.3,0.1,0.2,429.8,511.9,6.9,53.0,14.6,3.2,0.2
11,Roma,2021-11-07,Giornata n. 12,P,1.7272727272727273,17.727272727272727,4.454545454545454,0.09090909090909091,0.18181818181818182,422.6363636363636,504.0,6.7272727272727275,52.72727272727273,15.363636363636363,3.272727272727273,0.18181818181818182
12,Roma,2021-11-21,Giornata n. 13,V,1.75,18.583333333333332,4.75,0.08333333333333333,0.16666666666666666,423.25,506.5833333333333,7.083333333333333,53.416666666666664,15.666666666666666,3.1666666666666665,0.16666666666666666
13,Roma,2021-11-28,Giornata n. 14,V,1.7692307692307692,18.53846153846154,4.615384615384615,0.07692307692307693,0.15384615384615385,430.3076923076923,514.4615384615385,7.076923076923077,53.84615384615385,15.615384615384615,3.076923076923077,0.15384615384615385
14,Roma,2021-12-01,Giornata n. 15,P,1.7142857142857142,17.928571428571427,4.428571428571429,0.07142857142857142,0.14285714285714285,415.7857142857143,499.57142857142856,6.714285714285714,52.285714285714285,15.071428571428571,3.0,0.14285714285714285
15,Roma,2021-12-04,Giornata n. 16,P,1.6,17.6,4.466666666666667,0.06666666666666667,0.13333333333333333,419.93333333333334,504.3333333333333,6.466666666666667,52.666666666666664,15.266666666666667,3.066666666666667,0.13333333333333333
16,Roma,2021-12-13,Giornata n. 17,V,1.5,17.0625,4.25,0.0625,0.125,416.0,498.6875,6.3125,51.5,15.0625,3.0625,0.125
17,Roma,2021-12-18,Giornata n. 18,V,1.5294117647058822,16.764705882352942,4.294117647058823,0.058823529411764705,0.11764705882352941,418.3529411764706,502.0,6.470588235294118,51.529411764705884,14.941176470588236,3.1176470588235294,0.17647058823529413
18,Roma,2021-12-22,Giornata n. 19,N,1.6666666666666667,16.27777777777778,4.333333333333333,0.05555555555555555,0.1111111111111111,407.44444444444446,490.44444444444446,6.111111111111111,50.27777777777778,15.11111111111111,3.111111111111111,0.16666666666666666
19,Roma,2022-01-06,Giornata n. 20,P,1.631578947368421,16.210526315789473,4.315789473684211,0.05263157894736842,0.10526315789473684,410.6842105263158,495.63157894736844,6.315789473684211,50.473684210526315,14.631578947368421,2.9473684210526314,0.15789473684210525
20,Roma,2022-01-09,Giornata n. 21,P,1.6,15.95,4.35,0.05,0.1,403.85,489.05,6.45,50.2,14.9,3.15,0.25
21,Roma,2022-01-16,Giornata n. 22,V,1.6666666666666667,16.095238095238095,4.428571428571429,0.047619047619047616,0.14285714285714285,402.1904761904762,488.1904761904762,6.523809523809524,50.333333333333336,14.80952380952381,3.142857142857143,0.23809523809523808
22,Roma,2022-01-23,Giornata n. 23,V,1.6363636363636365,16.0,4.5,0.09090909090909091,0.18181818181818182,405.5,492.3181818181818,6.2727272727272725,50.59090909090909,14.818181818181818,3.1363636363636362,0.22727272727272727
23,Roma,2022-02-05,Giornata n. 24,N,1.7391304347826086,16.0,4.608695652173913,0.08695652173913043,0.17391304347826086,401.17391304347825,488.0869565217391,6.130434782608695,50.21739130434783,14.91304347826087,3.0869565217391304,0.21739130434782608
24,Roma,2022-02-13,Giornata n. 25,N,1.6666666666666667,16.291666666666668,4.541666666666667,0.08333333333333333,0.16666666666666666,401.375,489.4166666666667,6.125,50.708333333333336,14.708333333333334,3.0833333333333335,0.25
25,Roma,2022-02-19,Giornata n. 26,N,1.68,16.12,4.64,0.12,0.2,401.2,489.96,6.0,50.84,14.76,3.04,0.24
26,Roma,2022-02-27,Giornata n. 27,V,1.6923076923076923,15.76923076923077,4.576923076923077,0.11538461538461539,0.19230769230769232,401.5769230769231,492.2692307692308,5.923076923076923,51.07692307692308,14.923076923076923,3.0384615384615383,0.23076923076923078
27,Roma,2022-03-05,Giornata n. 28,V,1.6666666666666667,16.296296296296298,4.666666666666667,0.14814814814814814,0.2222222222222222,407.44444444444446,498.2962962962963,6.0,51.55555555555556,14.777777777777779,3.037037037037037,0.2222222222222222
28,Roma,2022-03-13,Giornata n. 29,N,1.6428571428571428,16.178571428571427,4.642857142857143,0.14285714285714285,0.21428571428571427,401.82142857142856,492.85714285714283,6.0,51.0,14.892857142857142,3.142857142857143,0.25
29,Roma,2022-03-20,Giornata n. 30,V,1.6206896551724137,15.931034482758621,4.551724137931035,0.1724137931034483,0.2413793103448276,406.37931034482756,497.2068965517241,5.931034482758621,51.41379310344828,14.862068965517242,3.103448275862069,0.2413793103448276
30,Roma,2022-04-03,Giornata n. 31,V,1.6666666666666667,15.8,4.6,0.16666666666666666,0.23333333333333334,401.3666666666667,492.03333333333336,5.9,50.833333333333336,14.933333333333334,3.1333333333333333,0.23333333333333334
31,Roma,2022-04-10,Giornata n. 32,V,1.6451612903225807,15.483870967741936,4.483870967741935,0.16129032258064516,0.22580645161290322,401.7741935483871,492.61290322580646,5.838709677419355,50.83870967741935,14.935483870967742,3.129032258064516,0.22580645161290322
32,Roma,2022-04-18,Giornata n. 33,N,1.65625,15.53125,4.5625,0.15625,0.21875,403.46875,494.34375,5.9375,51.3125,15.0625,3.1875,0.21875
33,Roma,2022-04-23,Giornata n. 34,P,1.6363636363636365,15.303030303030303,4.606060606060606,0.15151515151515152,0.21212121212121213,402.7878787878788,493.6060606060606,5.909090909090909,51.303030303030305,15.090909090909092,3.1515151515151514,0.24242424242424243
34,Roma,2022-05-01,Giornata n. 35,N,1.6176470588235294,15.117647058823529,4.529411764705882,0.14705882352941177,0.20588235294117646,406.1470588235294,496.5882352941176,5.823529411764706,51.411764705882355,15.029411764705882,3.1176470588235294,0.23529411764705882
35,Roma,2022-05-09,Giornata n. 36,P,1.5714285714285714,15.2,4.542857142857143,0.14285714285714285,0.2,403.2,493.8,5.942857142857143,51.17142857142857,14.885714285714286,3.0285714285714285,0.22857142857142856
36,Roma,2022-05-14,Giornata n. 37,N,1.5277777777777777,14.972222222222221,4.444444444444445,0.1388888888888889,0.19444444444444445,403.30555555555554,493.75,5.861111111111111,51.05555555555556,14.88888888888889,2.9722222222222223,0.2222222222222222
37,Roma,2022-05-20,Giornata n. 38,V,1.5135135135135136,15.81081081081081,4.72972972972973,0.13513513513513514,0.1891891891891892,406.5135135135135,497.4054054054054,6.243243243243243,51.513513513513516,14.81081081081081,2.945945945945946,0.21621621621621623
