,team,date,matchday,Risultato,goals,total_shots,shots_on_target,goals_on_penalty,total_penalties,completed_passings,total_passings,corners,percentage_possession,fouls,yellow_cards,red_cards
0,Napoli,2021-08-22,Giornata n. 1,V,2.0,11.0,3.0,1.0,2.0,520.0,586.0,2.0,56.0,4.0,1.0,1.0
1,Napoli,2021-08-29,Giornata n. 2,V,2.0,11.0,3.0,1.0,2.0,520.0,586.0,2.0,56.0,4.0,1.0,1.0
2,Napoli,2021-09-11,Giornata n. 3,V,2.0,12.0,5.5,0.5,1.0,526.0,604.0,3.5,58.5,11.0,2.0,0.5
3,Napoli,2021-09-20,Giornata n. 4,V,2.0,16.333333333333332,6.0,0.3333333333333333,0.6666666666666666,545.6666666666666,624.6666666666666,6.666666666666667,61.333333333333336,12.333333333333334,2.0,0.3333333333333333
4,Napoli,2021-09-23,Giornata n. 5,V,2.5,16.75,6.5,0.25,0.5,563.75,639.25,6.25,61.75,12.25,1.75,0.25
5,Napoli,2021-09-26,Giornata n. 6,V,2.8,16.8,7.0,0.2,0.4,547.2,621.8,6.0,59.8,11.4,1.6,0.2
6,Napoli,2021-10-03,Giornata n. 7,V,2.6666666666666665,16.666666666666668,6.833333333333333,0.3333333333333333,0.5,572.0,645.8333333333334,6.0,61.0,11.333333333333334,1.6666666666666667,0.16666666666666666
7,Napoli,2021-10-17,Giornata n. 8,V,2.5714285714285716,15.857142857142858,6.428571428571429,0.2857142857142857,0.5714285714285714,539.4285714285714,613.2857142857143,5.428571428571429,58.714285714285715,11.571428571428571,1.8571428571428572,0.14285714285714285
8,Napoli,2021-10-24,Giornata n. 9,N,2.375,15.125,5.875,0.25,0.625,513.625,591.625,5.125,57.75,10.875,1.875,0.125
9,Napoli,2021-10-28,Giornata n. 10,V,2.111111111111111,14.666666666666666,5.444444444444445,0.2222222222222222,0.5555555555555556,510.44444444444446,589.0,5.0,58.22222222222222,10.777777777777779,1.7777777777777777,0.1111111111111111
10,Napoli,2021-10-31,Giornata n. 11,V,2.2,14.8,5.3,0.4,0.7,525.9,602.0,4.9,58.9,11.7,1.7,0.1
11,Napoli,2021-11-07,Giornata n. 12,N,2.090909090909091,15.090909090909092,5.181818181818182,0.36363636363636365,0.6363636363636364,521.9090909090909,598.2727272727273,4.818181818181818,59.18181818181818,11.818181818181818,1.7272727272727273,0.18181818181818182
12,Napoli,2021-11-21,Giornata n. 13,P,2.0,15.166666666666666,4.833333333333333,0.3333333333333333,0.5833333333333334,516.25,593.6666666666666,4.666666666666667,59.083333333333336,12.166666666666666,1.75,0.16666666666666666
13,Napoli,2021-11-28,Giornata n. 14,V,2.0,14.692307692307692,4.6923076923076925,0.3076923076923077,0.5384615384615384,509.6923076923077,587.7692307692307,4.384615384615385,58.84615384615385,12.692307692307692,1.8461538461538463,0.15384615384615385
14,Napoli,2021-12-01,Giornata n. 15,N,2.142857142857143,14.928571428571429,4.928571428571429,0.2857142857142857,0.5,527.5,604.5,4.142857142857143,59.07142857142857,12.642857142857142,1.8571428571428572,0.14285714285714285
15,Napoli,2021-12-04,Giornata n. 16,P,2.1333333333333333,14.533333333333333,4.866666666666666,0.26666666666666666,0.4666666666666667,519.8666666666667,597.6666666666666,4.133333333333334,58.46666666666667,13.133333333333333,1.8666666666666667,0.13333333333333333
16,Napoli,2021-12-12,Giornata n. 17,P,2.125,14.5625,4.8125,0.25,0.4375,517.4375,595.8125,4.25,58.25,13.5,1.875,0.125
17,Napoli,2021-12-19,Giornata n. 18,V,2.0,15.470588235294118,4.882352941176471,0.23529411764705882,0.4117647058823529,517.7058823529412,597.0,4.588235294117647,58.35294117647059,13.176470588235293,1.7647058823529411,0.11764705882352941
18,Napoli,2021-12-22,Giornata n. 19,P,1.9444444444444444,15.222222222222221,4.722222222222222,0.2222222222222222,0.3888888888888889,513.8333333333334,594.5,4.611111111111111,58.0,13.61111111111111,1.7777777777777777,0.1111111111111111
