,team,date,matchday,Risultato,goals,total_shots,shots_on_target,goals_on_penalty,total_penalties,completed_passings,total_passings,corners,percentage_possession,fouls,yellow_cards,red_cards
21,Sampdoria,2022-01-15,Giornata n. 22,P,1.3333333333333333,11.619047619047619,3.619047619047619,0.047619047619047616,0.047619047619047616,322.9047619047619,432.3809523809524,4.333333333333333,45.19047619047619,14.952380952380953,2.9047619047619047,0.09523809523809523
22,Sampdoria,2022-01-23,Giornata n. 23,P,1.3181818181818181,11.590909090909092,3.590909090909091,0.045454545454545456,0.045454545454545456,317.8181818181818,427.8181818181818,4.2727272727272725,44.81818181818182,14.863636363636363,2.772727272727273,0.09090909090909091
23,Sampdoria,2022-02-06,Giornata n. 24,V,1.2608695652173914,11.434782608695652,3.4347826086956523,0.043478260869565216,0.043478260869565216,323.0869565217391,433.4347826086956,4.260869565217392,45.47826086956522,14.695652173913043,2.8260869565217392,0.13043478260869565
24,Sampdoria,2022-02-13,Giornata n. 25,P,1.375,11.375,3.5416666666666665,0.08333333333333333,0.08333333333333333,320.5416666666667,430.2083333333333,4.208333333333333,45.25,14.791666666666666,2.7916666666666665,0.125
25,Sampdoria,2022-02-19,Giornata n. 26,V,1.32,11.08,3.44,0.08,0.08,324.12,433.2,4.04,45.44,14.76,2.72,0.12
26,Sampdoria,2022-02-28,Giornata n. 27,P,1.3461538461538463,10.961538461538462,3.423076923076923,0.07692307692307693,0.07692307692307693,323.03846153846155,431.5769230769231,4.0,45.30769230769231,14.846153846153847,2.769230769230769,0.11538461538461539
27,Sampdoria,2022-03-05,Giornata n. 28,P,1.2962962962962963,10.777777777777779,3.3333333333333335,0.07407407407407407,0.07407407407407407,326.14814814814815,434.6296296296296,3.888888888888889,45.25925925925926,14.592592592592593,2.740740740740741,0.1111111111111111
28,Sampdoria,2022-03-12,Giornata n. 29,P,1.2857142857142858,10.678571428571429,3.3214285714285716,0.07142857142857142,0.07142857142857142,329.25,438.2142857142857,3.892857142857143,45.67857142857143,14.607142857142858,2.7142857142857144,0.10714285714285714
29,Sampdoria,2022-03-20,Giornata n. 30,V,1.2758620689655173,10.862068965517242,3.3448275862068964,0.06896551724137931,0.10344827586206896,334.7931034482759,442.44827586206895,4.068965517241379,45.793103448275865,14.344827586206897,2.6206896551724137,0.10344827586206896
30,Sampdoria,2022-04-03,Giornata n. 31,P,1.3,10.766666666666667,3.3666666666666667,0.06666666666666667,0.1,335.23333333333335,442.93333333333334,4.066666666666666,46.03333333333333,14.666666666666666,2.566666666666667,0.1
31,Sampdoria,2022-04-11,Giornata n. 32,P,1.2580645161290323,10.67741935483871,3.3548387096774195,0.06451612903225806,0.0967741935483871,336.64516129032256,444.2258064516129,4.064516129032258,46.12903225806452,14.709677419354838,2.5483870967741935,0.0967741935483871
32,Sampdoria,2022-04-16,Giornata n. 33,P,1.21875,10.625,3.3125,0.0625,0.09375,338.71875,445.8125,3.9375,46.15625,14.625,2.53125,0.09375
33,Sampdoria,2022-04-23,Giornata n. 34,N,1.2121212121212122,10.454545454545455,3.242424242424242,0.06060606060606061,0.09090909090909091,344.72727272727275,452.06060606060606,3.9696969696969697,46.78787878787879,14.727272727272727,2.484848484848485,0.09090909090909091
34,Sampdoria,2022-04-30,Giornata n. 35,V,1.2058823529411764,10.235294117647058,3.2058823529411766,0.058823529411764705,0.11764705882352941,342.55882352941177,450.3529411764706,4.0,46.6764705882353,14.764705882352942,2.5,0.08823529411764706
35,Sampdoria,2022-05-07,Giornata n. 36,P,1.2,10.228571428571428,3.1714285714285713,0.05714285714285714,0.11428571428571428,340.22857142857146,448.1714285714286,3.914285714285714,46.714285714285715,14.885714285714286,2.5142857142857142,0.08571428571428572
36,Sampdoria,2022-05-16,Giornata n. 37,V,1.1666666666666667,10.194444444444445,3.138888888888889,0.05555555555555555,0.1111111111111111,342.19444444444446,450.02777777777777,3.8055555555555554,46.52777777777778,14.75,2.4722222222222223,0.08333333333333333
37,Sampdoria,2022-05-22,Giornata n. 38,P,1.2432432432432432,10.27027027027027,3.189189189189189,0.05405405405405406,0.10810810810810811,339.2162162162162,446.2162162162162,3.810810810810811,46.270270270270274,14.864864864864865,2.4864864864864864,0.10810810810810811
