,team,date,matchday,Risultato,goals,total_shots,shots_on_target,goals_on_penalty,total_penalties,completed_passings,total_passings,corners,percentage_possession,fouls,yellow_cards,red_cards
0,Fiorentina,2021-08-22,Giornata n. 1,P,1.0,11.0,8.0,0.0,0.0,498.0,564.0,4.0,58.0,14.0,2.0,1.0
1,Fiorentina,2021-08-28,Giornata n. 2,V,1.0,11.0,8.0,0.0,0.0,498.0,564.0,4.0,58.0,14.0,2.0,1.0
2,Fiorentina,2021-09-11,Giornata n. 3,V,1.5,10.0,7.0,0.0,0.0,430.5,512.0,3.5,58.5,14.0,3.0,0.5
3,Fiorentina,2021-09-18,Giornata n. 4,V,1.6666666666666667,8.333333333333334,4.666666666666667,0.6666666666666666,0.6666666666666666,411.6666666666667,492.6666666666667,3.3333333333333335,54.0,16.333333333333332,3.3333333333333335,0.3333333333333333
4,Fiorentina,2021-09-21,Giornata n. 5,P,1.75,10.25,4.75,0.5,0.5,441.5,523.75,5.25,56.25,16.5,3.5,0.25
5,Fiorentina,2021-09-26,Giornata n. 6,V,1.6,11.0,5.0,0.4,0.4,443.6,525.0,5.0,55.6,15.8,3.2,0.4
6,Fiorentina,2021-10-03,Giornata n. 7,P,1.5,10.333333333333334,4.333333333333333,0.5,0.5,456.0,537.3333333333334,4.333333333333333,55.333333333333336,15.5,3.1666666666666665,0.3333333333333333
7,Fiorentina,2021-10-18,Giornata n. 8,P,1.4285714285714286,10.285714285714286,4.142857142857143,0.42857142857142855,0.42857142857142855,451.42857142857144,533.5714285714286,4.857142857142857,55.285714285714285,15.857142857142858,3.142857142857143,0.2857142857142857
8,Fiorentina,2021-10-24,Giornata n. 9,V,1.25,10.375,4.0,0.375,0.375,461.875,545.25,4.875,56.0,15.25,3.375,0.375
9,Fiorentina,2021-10-27,Giornata n. 10,P,1.4444444444444444,11.444444444444445,4.0,0.4444444444444444,0.4444444444444444,475.3333333333333,557.8888888888889,4.777777777777778,57.0,14.777777777777779,3.0,0.3333333333333333
10,Fiorentina,2021-10-31,Giornata n. 11,V,1.3,11.2,3.7,0.4,0.4,476.3,559.4,4.9,56.4,14.7,3.0,0.3
11,Fiorentina,2021-11-06,Giornata n. 12,P,1.4545454545454546,12.545454545454545,4.363636363636363,0.45454545454545453,0.45454545454545453,471.09090909090907,553.1818181818181,5.090909090909091,56.27272727272727,14.272727272727273,3.090909090909091,0.2727272727272727
12,Fiorentina,2021-11-20,Giornata n. 13,V,1.3333333333333333,12.0,4.083333333333333,0.4166666666666667,0.4166666666666667,459.75,542.5833333333334,5.083333333333333,55.75,14.5,3.1666666666666665,0.3333333333333333
13,Fiorentina,2021-11-27,Giornata n. 14,P,1.5384615384615385,11.76923076923077,4.153846153846154,0.38461538461538464,0.38461538461538464,452.15384615384613,535.3846153846154,5.076923076923077,54.92307692307692,13.923076923076923,3.0,0.3076923076923077
14,Fiorentina,2021-11-30,Giornata n. 15,V,1.5,12.071428571428571,4.357142857142857,0.35714285714285715,0.35714285714285715,446.42857142857144,530.3571428571429,5.071428571428571,54.5,13.714285714285714,2.857142857142857,0.2857142857142857
15,Fiorentina,2021-12-05,Giornata n. 16,V,1.6,12.4,4.533333333333333,0.3333333333333333,0.3333333333333333,452.2,535.8,4.933333333333334,54.86666666666667,13.2,2.6666666666666665,0.26666666666666666
16,Fiorentina,2021-12-11,Giornata n. 17,V,1.6875,11.9375,4.375,0.375,0.375,457.3125,541.1875,4.75,55.375,13.375,2.6875,0.25
17,Fiorentina,2021-12-19,Giornata n. 18,N,1.8235294117647058,12.235294117647058,4.647058823529412,0.35294117647058826,0.35294117647058826,470.29411764705884,554.5294117647059,4.529411764705882,56.23529411764706,13.176470588235293,2.588235294117647,0.23529411764705882
18,Fiorentina,2021-12-22,Giornata n. 19,N,1.8333333333333333,12.833333333333334,4.833333333333333,0.3333333333333333,0.3333333333333333,470.3888888888889,554.8888888888889,4.777777777777778,56.27777777777778,12.833333333333334,2.611111111111111,0.2777777777777778
19,Fiorentina,2022-01-10,Giornata n. 21,P,1.7894736842105263,12.736842105263158,4.631578947368421,0.3157894736842105,0.3157894736842105,469.1578947368421,555.6842105263158,4.947368421052632,56.473684210526315,12.421052631578947,2.526315789473684,0.2631578947368421
20,Fiorentina,2022-01-17,Giornata n. 22,V,1.7,12.65,4.6,0.3,0.3,465.7,553.05,4.95,56.4,12.4,2.5,0.25
21,Fiorentina,2022-01-23,Giornata n. 23,N,1.9047619047619047,13.047619047619047,4.904761904761905,0.2857142857142857,0.3333333333333333,477.6190476190476,564.1904761904761,4.904761904761905,57.19047619047619,12.380952380952381,2.4285714285714284,0.23809523809523808
22,Fiorentina,2022-02-05,Giornata n. 24,P,1.8636363636363635,13.090909090909092,4.909090909090909,0.2727272727272727,0.36363636363636365,470.72727272727275,557.9090909090909,4.863636363636363,57.27272727272727,12.5,2.4545454545454546,0.2727272727272727
23,Fiorentina,2022-02-14,Giornata n. 25,V,1.7826086956521738,12.91304347826087,4.826086956521739,0.2608695652173913,0.34782608695652173,469.6521739130435,556.3478260869565,4.826086956521739,56.95652173913044,12.608695652173912,2.4782608695652173,0.30434782608695654
24,Fiorentina,2022-02-20,Giornata n. 26,V,1.7916666666666667,13.208333333333334,4.791666666666667,0.25,0.375,468.125,555.125,4.958333333333333,57.375,12.5,2.4166666666666665,0.2916666666666667
25,Fiorentina,2022-02-26,Giornata n. 27,P,1.76,12.92,4.72,0.24,0.36,464.32,551.36,4.84,57.04,12.76,2.4,0.28
26,Fiorentina,2022-03-06,Giornata n. 28,N,1.7307692307692308,13.0,4.769230769230769,0.23076923076923078,0.34615384615384615,460.5,547.9615384615385,5.038461538461538,56.80769230769231,12.76923076923077,2.3846153846153846,0.3076923076923077
27,Fiorentina,2022-03-13,Giornata n. 29,V,1.7037037037037037,12.814814814814815,4.666666666666667,0.2222222222222222,0.3333333333333333,455.037037037037,543.074074074074,5.0,56.55555555555556,12.851851851851851,2.2962962962962963,0.2962962962962963
