,team,date,matchday,Risultato,goals,total_shots,shots_on_target,goals_on_penalty,total_penalties,completed_passings,total_passings,corners,percentage_possession,fouls,yellow_cards,red_cards
0,Milan,2021-08-23,Giornata n. 1,V,1.0,11.0,4.0,0.0,0.0,349.0,442.0,3.0,51.0,15.0,1.0,0.0
1,Milan,2021-08-29,Giornata n. 2,V,1.0,11.0,4.0,0.0,0.0,349.0,442.0,3.0,51.0,15.0,1.0,0.0
2,Milan,2021-09-12,Giornata n. 3,V,2.5,14.0,4.0,0.5,0.5,422.0,502.0,5.5,54.0,15.0,1.0,0.0
3,Milan,2021-09-19,Giornata n. 4,N,2.3333333333333335,16.0,3.6666666666666665,0.3333333333333333,0.6666666666666666,420.0,502.3333333333333,5.333333333333333,51.666666666666664,14.0,1.0,0.0
4,Milan,2021-09-22,Giornata n. 5,V,2.0,15.25,3.5,0.25,0.5,429.75,508.75,5.0,52.75,14.5,1.0,0.0
5,Milan,2021-09-25,Giornata n. 6,V,2.0,15.0,3.6,0.2,0.4,461.2,542.4,4.8,55.6,14.6,0.8,0.0
6,Milan,2021-10-03,Giornata n. 7,V,2.0,15.5,3.8333333333333335,0.16666666666666666,0.3333333333333333,461.1666666666667,544.8333333333334,4.666666666666667,57.0,14.166666666666666,1.0,0.0
7,Milan,2021-10-16,Giornata n. 8,V,2.142857142857143,15.142857142857142,4.285714285714286,0.14285714285714285,0.2857142857142857,439.7142857142857,523.7142857142857,4.714285714285714,55.142857142857146,14.428571428571429,1.4285714285714286,0.0
8,Milan,2021-10-23,Giornata n. 9,V,2.25,15.25,4.125,0.25,0.375,427.0,514.625,4.75,54.875,14.0,1.375,0.0
9,Milan,2021-10-26,Giornata n. 10,V,2.4444444444444446,15.222222222222221,4.444444444444445,0.2222222222222222,0.3333333333333333,441.8888888888889,528.1111111111111,4.333333333333333,55.666666666666664,14.333333333333334,1.5555555555555556,0.0
10,Milan,2021-10-31,Giornata n. 11,V,2.3,14.7,4.2,0.2,0.3,429.3,516.5,4.1,54.5,14.4,1.7,0.0
11,Milan,2021-11-07,Giornata n. 12,N,2.272727272727273,14.0,4.0,0.2727272727272727,0.36363636363636365,422.72727272727275,508.72727272727275,3.909090909090909,54.09090909090909,14.363636363636363,2.1818181818181817,0.09090909090909091
12,Milan,2021-11-20,Giornata n. 13,P,2.1666666666666665,14.166666666666666,4.0,0.25,0.3333333333333333,417.1666666666667,502.6666666666667,3.9166666666666665,53.833333333333336,14.583333333333334,2.0833333333333335,0.08333333333333333
13,Milan,2021-11-28,Giornata n. 14,P,2.230769230769231,14.307692307692308,4.153846153846154,0.23076923076923078,0.3076923076923077,419.84615384615387,505.6923076923077,4.076923076923077,53.92307692307692,14.461538461538462,2.0,0.07692307692307693
14,Milan,2021-12-01,Giornata n. 15,V,2.142857142857143,14.357142857142858,4.0,0.21428571428571427,0.2857142857142857,415.35714285714283,501.85714285714283,4.285714285714286,53.642857142857146,14.5,2.142857142857143,0.14285714285714285
15,Milan,2021-12-04,Giornata n. 16,V,2.2,14.6,4.066666666666666,0.2,0.26666666666666666,422.2,508.6666666666667,4.4,53.93333333333333,14.6,2.066666666666667,0.13333333333333333
16,Milan,2021-12-11,Giornata n. 17,N,2.1875,15.0625,4.25,0.1875,0.25,437.5625,523.6875,4.6875,54.9375,14.375,2.0,0.125
17,Milan,2021-12-19,Giornata n. 18,P,2.1176470588235294,14.882352941176471,4.0588235294117645,0.17647058823529413,0.23529411764705882,445.47058823529414,533.2941176470588,4.705882352941177,55.588235294117645,14.176470588235293,2.0,0.11764705882352941
18,Milan,2021-12-22,Giornata n. 19,V,2.0,14.722222222222221,3.9444444444444446,0.16666666666666666,0.2222222222222222,442.94444444444446,532.4444444444445,4.722222222222222,55.166666666666664,14.277777777777779,1.8888888888888888,0.1111111111111111
19,Milan,2022-01-06,Giornata n. 20,V,2.1052631578947367,14.894736842105264,4.157894736842105,0.15789473684210525,0.21052631578947367,436.6842105263158,525.9473684210526,4.631578947368421,54.578947368421055,14.368421052631579,1.894736842105263,0.10526315789473684
20,Milan,2022-01-09,Giornata n. 21,V,2.15,15.0,4.1,0.2,0.3,432.2,521.7,4.55,54.6,13.95,1.9,0.1
21,Milan,2022-01-17,Giornata n. 22,P,2.1904761904761907,15.095238095238095,4.190476190476191,0.23809523809523808,0.3333333333333333,439.42857142857144,528.7619047619048,4.666666666666667,54.95238095238095,14.0,1.9523809523809523,0.09523809523809523
22,Milan,2022-01-23,Giornata n. 23,N,2.1363636363636362,15.5,4.363636363636363,0.22727272727272727,0.36363636363636365,439.8181818181818,529.2727272727273,4.909090909090909,55.18181818181818,13.954545454545455,1.9545454545454546,0.09090909090909091
23,Milan,2022-02-05,Giornata n. 24,V,2.0434782608695654,15.434782608695652,4.3478260869565215,0.21739130434782608,0.34782608695652173,437.7391304347826,527.8695652173913,4.869565217391305,54.82608695652174,14.130434782608695,1.9565217391304348,0.08695652173913043
24,Milan,2022-02-13,Giornata n. 25,V,2.0416666666666665,15.208333333333334,4.291666666666667,0.20833333333333334,0.3333333333333333,435.125,524.9166666666666,4.833333333333333,54.791666666666664,14.125,2.0416666666666665,0.125
25,Milan,2022-02-19,Giornata n. 26,N,2.0,15.2,4.4,0.2,0.32,434.44,524.32,4.8,54.6,14.12,2.08,0.12
26,Milan,2022-02-25,Giornata n. 27,N,2.0,15.115384615384615,4.423076923076923,0.19230769230769232,0.3076923076923077,434.2692307692308,524.6153846153846,4.884615384615385,54.80769230769231,14.076923076923077,2.1538461538461537,0.11538461538461539
27,Milan,2022-03-06,Giornata n. 28,V,1.962962962962963,14.88888888888889,4.37037037037037,0.18518518518518517,0.2962962962962963,434.6666666666667,525.0,4.888888888888889,55.074074074074076,14.074074074074074,2.1481481481481484,0.1111111111111111
28,Milan,2022-03-12,Giornata n. 29,V,1.9285714285714286,14.785714285714286,4.464285714285714,0.17857142857142858,0.2857142857142857,430.2142857142857,520.25,4.964285714285714,54.535714285714285,14.285714285714286,2.2142857142857144,0.10714285714285714
29,Milan,2022-03-19,Giornata n. 30,V,1.896551724137931,14.793103448275861,4.482758620689655,0.1724137931034483,0.27586206896551724,430.9310344827586,521.0344827586207,4.9655172413793105,54.44827586206897,14.03448275862069,2.1724137931034484,0.10344827586206896
30,Milan,2022-04-04,Giornata n. 31,N,1.8666666666666667,15.0,4.5,0.16666666666666666,0.26666666666666666,429.8,520.1333333333333,4.966666666666667,54.53333333333333,14.1,2.1,0.1
31,Milan,2022-04-10,Giornata n. 32,N,1.8064516129032258,15.580645161290322,4.580645161290323,0.16129032258064516,0.25806451612903225,428.0967741935484,518.9677419354839,5.096774193548387,54.483870967741936,14.0,2.032258064516129,0.0967741935483871
32,Milan,2022-04-15,Giornata n. 33,V,1.75,15.53125,4.5625,0.15625,0.25,426.125,517.5,5.09375,54.5625,13.8125,2.03125,0.09375
33,Milan,2022-04-24,Giornata n. 34,V,1.7575757575757576,15.363636363636363,4.575757575757576,0.15151515151515152,0.24242424242424243,426.6060606060606,518.060606060606,5.03030303030303,54.666666666666664,13.727272727272727,2.0,0.09090909090909091
34,Milan,2022-05-01,Giornata n. 35,V,1.7647058823529411,15.647058823529411,4.676470588235294,0.14705882352941177,0.23529411764705882,425.5,517.5588235294117,5.117647058823529,54.61764705882353,13.794117647058824,2.0588235294117645,0.08823529411764706
35,Milan,2022-05-08,Giornata n. 36,V,1.7428571428571429,15.571428571428571,4.6,0.14285714285714285,0.22857142857142856,423.0857142857143,515.2571428571429,5.0285714285714285,54.457142857142856,13.914285714285715,2.0285714285714285,0.08571428571428572
36,Milan,2022-05-15,Giornata n. 37,V,1.7777777777777777,15.63888888888889,4.694444444444445,0.1388888888888889,0.2222222222222222,421.19444444444446,513.4444444444445,5.111111111111111,54.416666666666664,13.722222222222221,2.0,0.08333333333333333
37,Milan,2022-05-22,Giornata n. 38,V,1.7837837837837838,15.54054054054054,4.72972972972973,0.13513513513513514,0.21621621621621623,418.2972972972973,510.4054054054054,5.081081081081081,54.16216216216216,13.675675675675675,2.027027027027027,0.08108108108108109
