,team,date,matchday,Risultato,goals,total_shots,shots_on_target,goals_on_penalty,total_penalties,completed_passings,total_passings,corners,percentage_possession,fouls,yellow_cards,red_cards
0,Udinese,2021-08-22,Giornata n. 1,N,2.0,11.0,5.0,1.0,1.0,363.0,433.0,3.0,44.0,14.0,1.0,0.0
1,Udinese,2021-08-27,Giornata n. 2,V,2.0,11.0,5.0,1.0,1.0,363.0,433.0,3.0,44.0,14.0,1.0,0.0
2,Udinese,2021-09-12,Giornata n. 3,V,2.5,16.0,7.5,0.5,0.5,366.0,448.5,5.0,44.5,13.5,1.5,0.0
3,Udinese,2021-09-20,Giornata n. 4,P,2.0,13.666666666666666,6.333333333333333,0.3333333333333333,0.3333333333333333,354.6666666666667,434.0,5.0,44.333333333333336,15.0,1.6666666666666667,0.0
4,Udinese,2021-09-23,Giornata n. 5,P,1.5,12.5,5.0,0.25,0.25,352.5,426.25,4.25,42.5,14.25,1.75,0.0
5,Udinese,2021-09-26,Giornata n. 6,P,1.2,11.6,4.4,0.2,0.2,366.2,443.2,4.6,43.6,13.0,1.6,0.0
6,Udinese,2021-10-03,Giornata n. 7,N,1.0,11.666666666666666,4.5,0.16666666666666666,0.16666666666666666,375.6666666666667,453.6666666666667,4.5,44.0,13.666666666666666,1.6666666666666667,0.0
7,Udinese,2021-10-17,Giornata n. 8,N,1.2857142857142858,12.571428571428571,4.857142857142857,0.14285714285714285,0.14285714285714285,364.0,443.42857142857144,5.0,44.285714285714285,14.428571428571429,2.142857142857143,0.0
8,Udinese,2021-10-24,Giornata n. 9,N,1.25,12.25,4.5,0.125,0.125,355.375,434.25,4.625,43.875,14.625,2.25,0.125
9,Udinese,2021-10-27,Giornata n. 10,N,1.2222222222222223,11.88888888888889,4.333333333333333,0.1111111111111111,0.1111111111111111,342.44444444444446,423.0,4.444444444444445,42.666666666666664,14.88888888888889,2.2222222222222223,0.1111111111111111
10,Udinese,2021-10-31,Giornata n. 11,P,1.2,12.3,4.4,0.1,0.1,328.4,411.2,4.7,41.8,14.9,2.1,0.1
11,Udinese,2021-11-07,Giornata n. 12,V,1.0909090909090908,12.0,4.454545454545454,0.09090909090909091,0.09090909090909091,322.8181818181818,405.6363636363636,4.636363636363637,41.09090909090909,15.0,2.090909090909091,0.09090909090909091
12,Udinese,2021-11-22,Giornata n. 13,P,1.25,12.083333333333334,4.25,0.08333333333333333,0.08333333333333333,319.6666666666667,403.3333333333333,4.333333333333333,40.833333333333336,14.916666666666666,2.1666666666666665,0.16666666666666666
13,Udinese,2021-11-28,Giornata n. 14,N,1.2307692307692308,12.538461538461538,4.461538461538462,0.07692307692307693,0.07692307692307693,322.0769230769231,407.7692307692308,4.538461538461538,41.46153846153846,15.384615384615385,2.230769230769231,0.15384615384615385
14,Udinese,2021-12-02,Giornata n. 15,N,1.1428571428571428,12.785714285714286,4.357142857142857,0.07142857142857142,0.07142857142857142,322.14285714285717,408.35714285714283,4.785714285714286,41.57142857142857,15.642857142857142,2.2857142857142856,0.14285714285714285
