,team,date,matchday,Risultato,goals,total_shots,shots_on_target,goals_on_penalty,total_penalties,completed_passings,total_passings,corners,percentage_possession,fouls,yellow_cards,red_cards
0,Sassuolo,2021-08-21,Giornata n. 1,V,3.0,18.0,7.0,0.0,0.0,481.0,540.0,4.0,60.0,15.0,2.0,0.0
1,Sassuolo,2021-08-29,Giornata n. 2,N,3.0,18.0,7.0,0.0,0.0,481.0,540.0,4.0,60.0,15.0,2.0,0.0
2,Sassuolo,2021-09-12,Giornata n. 3,P,1.5,18.5,6.0,0.0,0.0,505.0,583.5,6.0,61.5,12.0,2.0,0.0
3,Sassuolo,2021-09-17,Giornata n. 4,P,1.3333333333333333,17.0,6.333333333333333,0.0,0.0,482.6666666666667,558.3333333333334,6.0,58.0,11.666666666666666,1.6666666666666667,0.0
4,Sassuolo,2021-09-21,Giornata n. 5,P,1.0,15.25,5.25,0.0,0.0,459.5,540.0,6.0,56.5,11.0,1.25,0.0
5,Sassuolo,2021-09-26,Giornata n. 6,V,1.0,13.8,4.4,0.0,0.0,453.8,540.4,5.8,55.8,12.4,1.4,0.0
6,Sassuolo,2021-10-02,Giornata n. 7,P,1.0,14.333333333333334,4.666666666666667,0.0,0.0,446.3333333333333,532.1666666666666,5.5,56.0,13.166666666666666,1.6666666666666667,0.0
7,Sassuolo,2021-10-17,Giornata n. 8,N,1.0,13.857142857142858,5.0,0.14285714285714285,0.14285714285714285,444.2857142857143,531.0,5.571428571428571,55.857142857142854,12.857142857142858,2.0,0.0
8,Sassuolo,2021-10-23,Giornata n. 9,V,1.125,14.0,5.0,0.125,0.125,443.625,529.25,5.0,56.0,14.0,2.25,0.0
9,Sassuolo,2021-10-27,Giornata n. 10,V,1.3333333333333333,14.0,5.222222222222222,0.1111111111111111,0.1111111111111111,459.22222222222223,543.1111111111111,5.0,56.77777777777778,14.0,2.111111111111111,0.0
10,Sassuolo,2021-10-31,Giornata n. 11,P,1.4,13.4,5.1,0.1,0.1,447.9,531.4,4.9,55.4,14.4,2.4,0.0
11,Sassuolo,2021-11-07,Giornata n. 12,P,1.3636363636363635,13.545454545454545,5.090909090909091,0.09090909090909091,0.09090909090909091,450.0,533.0,4.818181818181818,55.54545454545455,14.909090909090908,2.5454545454545454,0.0
12,Sassuolo,2021-11-21,Giornata n. 13,N,1.4166666666666667,13.25,5.0,0.08333333333333333,0.08333333333333333,455.25,539.9166666666666,4.833333333333333,56.083333333333336,14.916666666666666,2.5833333333333335,0.0
13,Sassuolo,2021-11-28,Giornata n. 14,V,1.4615384615384615,13.692307692307692,4.846153846153846,0.15384615384615385,0.15384615384615385,456.3076923076923,540.3076923076923,4.923076923076923,56.23076923076923,14.76923076923077,2.4615384615384617,0.0
14,Sassuolo,2021-12-01,Giornata n. 15,N,1.5714285714285714,13.785714285714286,4.857142857142857,0.14285714285714285,0.14285714285714285,449.92857142857144,534.4285714285714,5.0,55.785714285714285,14.285714285714286,2.4285714285714284,0.0
15,Sassuolo,2021-12-05,Giornata n. 16,N,1.6,13.466666666666667,5.0,0.13333333333333333,0.13333333333333333,449.3333333333333,532.6666666666666,5.0,55.4,14.066666666666666,2.533333333333333,0.0
16,Sassuolo,2021-12-12,Giornata n. 17,V,1.625,13.875,5.0,0.125,0.125,456.625,539.9375,5.0,56.0,13.8125,2.5625,0.0
17,Sassuolo,2021-12-19,Giornata n. 18,N,1.6470588235294117,14.058823529411764,5.0588235294117645,0.11764705882352941,0.11764705882352941,464.4117647058824,548.1176470588235,5.0588235294117645,56.1764705882353,13.529411764705882,2.4705882352941178,0.058823529411764705
18,Sassuolo,2021-12-22,Giornata n. 19,P,1.6666666666666667,13.722222222222221,5.0,0.1111111111111111,0.1111111111111111,457.6666666666667,541.2777777777778,4.944444444444445,55.44444444444444,13.777777777777779,2.611111111111111,0.05555555555555555
19,Sassuolo,2022-01-06,Giornata n. 20,N,1.5789473684210527,13.68421052631579,5.0,0.10526315789473684,0.10526315789473684,458.6842105263158,542.578947368421,4.947368421052632,55.63157894736842,13.842105263157896,2.526315789473684,0.05263157894736842
20,Sassuolo,2022-01-09,Giornata n. 21,V,1.55,14.4,5.1,0.1,0.1,471.65,555.95,5.05,56.55,13.55,2.55,0.05
21,Sassuolo,2022-01-16,Giornata n. 22,P,1.7142857142857142,14.857142857142858,5.428571428571429,0.14285714285714285,0.14285714285714285,473.04761904761904,557.2857142857143,5.0476190476190474,56.476190476190474,13.714285714285714,2.5714285714285716,0.047619047619047616
