,team1,date,matchday,stadium,result,goals,team2,total_shots,shots_on_target,goals_on_penalty,total_penalties,percentage_possession,fouls,yellow_cards,red_cards
25,Hellas Verona,2021-03-07,Giornata n. 26,Casa,P,0,Milan,11,0,0,0,53.0,14,2,0
25,Sampdoria,2021-03-07,Giornata n. 26,Casa,N,2,Cagliari,12,5,0,0,52.0,18,4,0
25,Genoa,2021-03-07,Giornata n. 26,Ospiti,P,0,Roma,6,2,0,0,45.0,18,4,0
25,Fiorentina,2021-03-07,Giornata n. 26,Casa,N,3,Parma,5,2,0,0,44.0,20,0,0
24,Napoli,2021-03-07,Giornata n. 26,Casa,V,3,Bologna,14,7,0,0,43.0,14,2,0
23,Torino,2021-03-07,Giornata n. 26,Ospiti,P,2,Crotone,18,4,0,0,57.0,26,3,1
25,Cagliari,2021-03-07,Giornata n. 26,Ospiti,N,2,Sampdoria,9,4,0,0,48.0,15,3,0
25,Parma,2021-03-07,Giornata n. 26,Ospiti,N,3,Fiorentina,7,3,1,1,56.0,18,3,0
25,Roma,2021-03-07,Giornata n. 26,Casa,V,1,Genoa,17,2,0,0,55.0,17,1,0
25,Bologna,2021-03-07,Giornata n. 26,Ospiti,P,1,Napoli,16,4,0,0,57.0,13,0,0
25,Crotone,2021-03-07,Giornata n. 26,Casa,V,4,Torino,17,6,1,1,43.0,21,4,0
25,Atalanta,2021-03-08,Giornata n. 26,Ospiti,P,0,Inter,13,2,0,0,55.0,18,1,0
25,Inter,2021-03-08,Giornata n. 26,Casa,V,1,Atalanta,5,1,0,0,45.0,17,0,0
26,Atalanta,2021-03-12,Giornata n. 27,Casa,V,3,Spezia,14,7,0,0,47.0,19,2,0
25,Lazio,2021-03-12,Giornata n. 27,Casa,V,3,Crotone,26,6,0,0,63.0,9,0,0
26,Crotone,2021-03-12,Giornata n. 27,Ospiti,P,2,Lazio,4,2,1,1,37.0,11,3,0
26,Spezia,2021-03-12,Giornata n. 27,Ospiti,P,1,Atalanta,7,3,0,0,53.0,6,0,0
26,Hellas Verona,2021-03-13,Giornata n. 27,Ospiti,P,2,Sassuolo,13,4,0,0,59.0,20,2,0
26,Fiorentina,2021-03-13,Giornata n. 27,Ospiti,V,4,Benevento,11,5,0,0,41.0,20,1,0
25,Sassuolo,2021-03-13,Giornata n. 27,Casa,V,3,Hellas Verona,16,6,0,0,41.0,16,3,0
26,Udinese,2021-03-13,Giornata n. 27,Ospiti,N,1,Genoa,8,2,1,1,44.0,12,1,0
26,Genoa,2021-03-13,Giornata n. 27,Casa,N,1,Udinese,11,2,0,0,56.0,20,3,0
26,Benevento,2021-03-13,Giornata n. 27,Casa,P,1,Fiorentina,17,4,0,0,59.0,17,3,0
26,Roma,2021-03-14,Giornata n. 27,Ospiti,P,0,Parma,21,5,0,0,58.0,17,3,0
25,Juventus,2021-03-14,Giornata n. 27,Ospiti,V,3,Cagliari,9,5,1,1,49.0,17,2,0
26,Cagliari,2021-03-14,Giornata n. 27,Casa,P,1,Juventus,12,4,0,0,51.0,15,0,0
26,Inter,2021-03-14,Giornata n. 27,Ospiti,V,2,Torino,12,2,1,1,68.0,12,1,0
26,Bologna,2021-03-14,Giornata n. 27,Casa,V,3,Sampdoria,10,6,0,0,44.0,17,2,0
24,Torino,2021-03-14,Giornata n. 27,Casa,P,1,Inter,7,3,0,0,32.0,14,0,0
26,Sampdoria,2021-03-14,Giornata n. 27,Ospiti,P,1,Bologna,18,5,0,0,56.0,12,2,0
26,Parma,2021-03-14,Giornata n. 27,Casa,V,2,Roma,6,3,1,1,42.0,21,3,0
26,Milan,2021-03-14,Giornata n. 27,Casa,P,0,Napoli,13,5,0,0,56.0,15,1,1
25,Napoli,2021-03-14,Giornata n. 27,Ospiti,V,1,Milan,15,4,0,0,44.0,11,2,0
26,Sassuolo,2021-03-17,Giornata n. 24,Ospiti,P,2,Torino,14,3,0,0,49.0,21,2,0
25,Torino,2021-03-17,Giornata n. 24,Casa,V,3,Sassuolo,22,12,0,0,51.0,12,1,0
27,Genoa,2021-03-19,Giornata n. 28,Ospiti,V,2,Parma,10,2,0,0,44.0,9,2,0
27,Parma,2021-03-19,Giornata n. 28,Casa,P,1,Genoa,13,8,0,0,56.0,25,5,0
27,Bologna,2021-03-20,Giornata n. 28,Ospiti,V,3,Crotone,21,9,0,0,51.0,18,7,0
27,Crotone,2021-03-20,Giornata n. 28,Casa,P,2,Bologna,16,3,1,1,49.0,12,4,0
27,Cagliari,2021-03-20,Giornata n. 28,Ospiti,P,1,Spezia,14,7,0,0,47.0,19,2,0
27,Spezia,2021-03-20,Giornata n. 28,Casa,V,2,Cagliari,12,5,0,0,53.0,13,1,0
27,Roma,2021-03-21,Giornata n. 28,Casa,P,0,Napoli,8,3,0,0,53.0,18,5,0
27,Milan,2021-03-21,Giornata n. 28,Ospiti,V,3,Fiorentina,13,3,0,0,58.0,11,3,0
27,Atalanta,2021-03-21,Giornata n. 28,Ospiti,V,2,Hellas Verona,16,5,1,1,47.0,20,2,0
26,Lazio,2021-03-21,Giornata n. 28,Ospiti,V,1,Udinese,16,6,0,0,49.0,15,3,0
27,Benevento,2021-03-21,Giornata n. 28,Ospiti,V,1,Juventus,7,1,0,0,27.0,16,4,0
27,Sampdoria,2021-03-21,Giornata n. 28,Casa,V,1,Torino,6,2,0,0,37.0,16,0,0
27,Fiorentina,2021-03-21,Giornata n. 28,Casa,P,2,Milan,7,2,0,0,42.0,7,1,0
27,Udinese,2021-03-21,Giornata n. 28,Casa,P,0,Lazio,12,3,0,0,51.0,11,1,0
27,Hellas Verona,2021-03-21,Giornata n. 28,Casa,P,0,Atalanta,3,1,0,0,53.0,23,3,0
26,Napoli,2021-03-21,Giornata n. 28,Ospiti,V,2,Roma,11,5,0,0,47.0,15,3,0
26,Torino,2021-03-21,Giornata n. 28,Ospiti,P,0,Sampdoria,11,0,0,0,63.0,20,1,0
26,Juventus,2021-03-21,Giornata n. 28,Casa,P,0,Benevento,21,7,0,0,73.0,15,2,0
28,Cagliari,2021-04-03,Giornata n. 29,Casa,P,0,Hellas Verona,24,5,0,0,49.0,18,1,0
28,Hellas Verona,2021-04-03,Giornata n. 29,Ospiti,V,2,Cagliari,10,5,0,0,51.0,18,3,0
28,Udinese,2021-04-03,Giornata n. 29,Ospiti,P,2,Atalanta,9,3,0,0,42.0,9,2,0
28,Genoa,2021-04-03,Giornata n. 29,Casa,N,1,Fiorentina,8,1,0,0,56.0,18,2,0
27,Napoli,2021-04-03,Giornata n. 29,Casa,V,4,Crotone,26,9,0,0,64.0,6,0,0
28,Benevento,2021-04-03,Giornata n. 29,Casa,N,2,Parma,6,4,0,0,29.0,22,2,0
28,Spezia,2021-04-03,Giornata n. 29,Ospiti,P,1,Lazio,7,2,0,0,50.0,20,3,0
27,Juventus,2021-04-03,Giornata n. 29,Ospiti,N,2,Torino,21,8,0,0,71.0,20,2,0
28,Sampdoria,2021-04-03,Giornata n. 29,Ospiti,N,1,Milan,6,4,0,0,37.0,15,5,1
27,Torino,2021-04-03,Giornata n. 29,Casa,N,2,Juventus,10,6,0,0,29.0,17,3,0
28,Crotone,2021-04-03,Giornata n. 29,Ospiti,P,3,Napoli,8,4,0,0,36.0,17,4,0
28,Milan,2021-04-03,Giornata n. 29,Casa,N,1,Sampdoria,14,2,0,0,63.0,17,2,0
28,Roma,2021-04-03,Giornata n. 29,Ospiti,N,2,Sassuolo,10,7,1,1,31.0,17,3,0
28,Fiorentina,2021-04-03,Giornata n. 29,Ospiti,N,1,Genoa,10,3,0,0,44.0,10,1,1
27,Lazio,2021-04-03,Giornata n. 29,Casa,V,2,Spezia,10,4,1,1,50.0,17,3,2
27,Inter,2021-04-03,Giornata n. 29,Ospiti,V,1,Bologna,14,3,0,0,45.0,17,4,0
28,Atalanta,2021-04-03,Giornata n. 29,Casa,V,3,Udinese,24,10,0,0,58.0,16,0,0
28,Bologna,2021-04-03,Giornata n. 29,Casa,P,0,Inter,12,2,0,0,55.0,19,4,0
28,Parma,2021-04-03,Giornata n. 29,Ospiti,N,2,Benevento,18,6,0,0,71.0,22,1,0
27,Sassuolo,2021-04-03,Giornata n. 29,Casa,N,2,Roma,13,6,0,0,69.0,15,4,0
28,Juventus,2021-04-07,Giornata n. 3,Casa,V,2,Napoli,12,3,0,0,47.0,19,1,0
28,Inter,2021-04-07,Giornata n. 28,Casa,V,2,Sassuolo,7,3,0,0,30.0,11,2,0
28,Napoli,2021-04-07,Giornata n. 3,Ospiti,P,1,Juventus,13,3,1,1,53.0,15,2,0
28,Sassuolo,2021-04-07,Giornata n. 28,Ospiti,P,1,Inter,15,3,0,0,70.0,13,3,0
29,Udinese,2021-04-10,Giornata n. 30,Casa,P,0,Torino,16,4,0,0,64.0,20,0,0
29,Crotone,2021-04-10,Giornata n. 30,Ospiti,P,2,Spezia,9,5,0,0,40.0,17,1,0
29,Parma,2021-04-10,Giornata n. 30,Casa,P,1,Milan,16,5,0,0,58.0,18,4,0
29,Spezia,2021-04-10,Giornata n. 30,Casa,V,3,Crotone,8,4,0,0,60.0,12,1,0
28,Torino,2021-04-10,Giornata n. 30,Ospiti,V,1,Udinese,9,0,1,1,36.0,22,3,0
29,Milan,2021-04-10,Giornata n. 30,Ospiti,V,3,Parma,10,5,0,0,42.0,11,4,1
29,Genoa,2021-04-11,Giornata n. 30,Ospiti,P,1,Juventus,11,3,0,0,43.0,14,3,0
29,Fiorentina,2021-04-11,Giornata n. 30,Casa,P,2,Atalanta,10,2,0,0,40.0,15,3,0
29,Napoli,2021-04-11,Giornata n. 30,Ospiti,V,2,Sampdoria,21,8,0,0,56.0,11,3,0
29,Juventus,2021-04-11,Giornata n. 30,Casa,V,3,Genoa,25,12,0,0,57.0,19,3,0
29,Sampdoria,2021-04-11,Giornata n. 30,Casa,P,0,Napoli,12,4,0,0,44.0,15,0,0
29,Hellas Verona,2021-04-11,Giornata n. 30,Casa,P,0,Lazio,5,0,0,0,44.0,20,0,0
29,Inter,2021-04-11,Giornata n. 30,Casa,V,1,Cagliari,15,7,0,0,52.0,11,1,0
29,Bologna,2021-04-11,Giornata n. 30,Ospiti,P,0,Roma,12,4,0,0,56.0,16,1,0
28,Lazio,2021-04-11,Giornata n. 30,Ospiti,V,1,Hellas Verona,12,1,0,0,56.0,14,2,0
29,Cagliari,2021-04-11,Giornata n. 30,Ospiti,P,0,Inter,7,1,0,0,48.0,12,1,0
29,Atalanta,2021-04-11,Giornata n. 30,Ospiti,V,3,Fiorentina,14,7,1,1,60.0,15,1,0
29,Roma,2021-04-11,Giornata n. 30,Casa,V,1,Bologna,14,6,0,0,44.0,17,3,0
29,Benevento,2021-04-12,Giornata n. 30,Casa,P,0,Sassuolo,9,3,0,0,32.0,16,3,0
29,Sassuolo,2021-04-12,Giornata n. 30,Ospiti,V,1,Benevento,15,5,0,0,68.0,18,2,0
30,Udinese,2021-04-17,Giornata n. 31,Ospiti,V,2,Crotone,11,5,0,0,46.0,20,2,1
30,Parma,2021-04-17,Giornata n. 31,Ospiti,P,3,Cagliari,11,5,0,0,36.0,14,2,0
30,Fiorentina,2021-04-17,Giornata n. 31,Ospiti,P,1,Sassuolo,7,5,0,0,29.0,17,5,0
30,Sassuolo,2021-04-17,Giornata n. 31,Casa,V,3,Fiorentina,9,3,2,2,71.0,8,3,0
30,Hellas Verona,2021-04-17,Giornata n. 31,Ospiti,P,1,Sampdoria,19,4,0,0,51.0,15,3,0
30,Crotone,2021-04-17,Giornata n. 31,Casa,P,1,Udinese,6,2,1,1,54.0,16,0,0
30,Cagliari,2021-04-17,Giornata n. 31,Casa,V,4,Parma,20,5,0,0,64.0,15,4,0
30,Sampdoria,2021-04-17,Giornata n. 31,Casa,V,3,Hellas Verona,11,4,1,1,49.0,18,3,0
30,Milan,2021-04-18,Giornata n. 31,Casa,V,2,Genoa,17,4,0,0,54.0,9,0,0
30,Spezia,2021-04-18,Giornata n. 31,Ospiti,P,1,Bologna,9,4,0,0,59.0,13,1,0
30,Bologna,2021-04-18,Giornata n. 31,Casa,V,4,Spezia,9,4,1,1,41.0,17,1,0
30,Napoli,2021-04-18,Giornata n. 31,Casa,N,1,Inter,12,1,0,0,56.0,12,5,0
29,Torino,2021-04-18,Giornata n. 31,Casa,V,3,Roma,25,11,0,0,49.0,19,2,0
30,Benevento,2021-04-18,Giornata n. 31,Ospiti,P,3,Lazio,15,6,1,1,43.0,14,3,0
30,Juventus,2021-04-18,Giornata n. 31,Ospiti,P,0,Atalanta,12,1,0,0,56.0,16,2,0
30,Genoa,2021-04-18,Giornata n. 31,Ospiti,P,1,Milan,12,2,0,0,46.0,14,1,0
29,Lazio,2021-04-18,Giornata n. 31,Casa,V,5,Benevento,11,5,1,2,57.0,16,2,0
30,Atalanta,2021-04-18,Giornata n. 31,Casa,V,1,Juventus,13,2,0,0,44.0,24,3,0
30,Inter,2021-04-18,Giornata n. 31,Ospiti,N,1,Napoli,11,2,0,0,44.0,13,2,0
30,Roma,2021-04-18,Giornata n. 31,Ospiti,P,1,Torino,9,4,0,0,51.0,17,2,1
31,Hellas Verona,2021-04-20,Giornata n. 32,Casa,P,1,Fiorentina,9,4,0,0,65.0,17,2,0
31,Fiorentina,2021-04-20,Giornata n. 32,Ospiti,V,2,Hellas Verona,5,3,1,1,35.0,20,3,0
31,Parma,2021-04-21,Giornata n. 32,Ospiti,P,1,Juventus,9,1,0,0,36.0,24,2,0
31,Sampdoria,2021-04-21,Giornata n. 32,Ospiti,V,1,Crotone,14,5,0,0,60.0,7,1,0
31,Crotone,2021-04-21,Giornata n. 32,Casa,P,0,Sampdoria,7,4,0,0,40.0,17,1,0
31,Genoa,2021-04-21,Giornata n. 32,Casa,N,2,Benevento,13,5,0,0,64.0,15,2,0
31,Inter,2021-04-21,Giornata n. 32,Ospiti,N,1,Spezia,20,5,0,0,64.0,6,0,0
31,Bologna,2021-04-21,Giornata n. 32,Casa,N,1,Torino,8,1,0,0,49.0,30,4,0
30,Torino,2021-04-21,Giornata n. 32,Ospiti,N,1,Bologna,17,3,0,0,51.0,18,2,0
31,Cagliari,2021-04-21,Giornata n. 32,Ospiti,V,1,Udinese,14,3,1,1,44.0,14,2,0
31,Sassuolo,2021-04-21,Giornata n. 32,Ospiti,V,2,Milan,16,6,0,0,53.0,14,1,0
31,Udinese,2021-04-21,Giornata n. 32,Casa,P,0,Cagliari,12,2,0,0,56.0,12,0,0
31,Milan,2021-04-21,Giornata n. 32,Casa,P,1,Sassuolo,18,6,0,0,47.0,21,0,0
31,Spezia,2021-04-21,Giornata n. 32,Casa,N,1,Inter,1,1,0,0,36.0,11,2,0
31,Benevento,2021-04-21,Giornata n. 32,Ospiti,N,2,Genoa,7,1,1,1,36.0,18,0,0
31,Juventus,2021-04-21,Giornata n. 32,Casa,V,3,Parma,16,6,0,0,64.0,14,2,0
31,Napoli,2021-04-22,Giornata n. 32,Casa,V,5,Lazio,9,7,1,1,50.0,9,4,0
31,Roma,2021-04-22,Giornata n. 32,Casa,N,1,Atalanta,14,3,0,0,59.0,17,4,1
30,Lazio,2021-04-22,Giornata n. 32,Ospiti,P,2,Napoli,16,3,0,0,50.0,21,4,0
31,Atalanta,2021-04-22,Giornata n. 32,Ospiti,N,1,Roma,22,8,0,0,41.0,14,2,1
32,Crotone,2021-04-24,Giornata n. 33,Ospiti,V,4,Parma,12,3,1,1,43.0,12,2,0
32,Spezia,2021-04-24,Giornata n. 33,Ospiti,P,0,Genoa,9,1,0,0,66.0,14,2,0
32,Parma,2021-04-24,Giornata n. 33,Casa,P,3,Crotone,15,3,0,0,57.0,16,3,0
32,Genoa,2021-04-24,Giornata n. 33,Casa,V,2,Spezia,10,6,0,0,34.0,20,2,0
32,Sassuolo,2021-04-24,Giornata n. 33,Casa,V,1,Sampdoria,16,7,0,0,66.0,18,0,0
32,Sampdoria,2021-04-24,Giornata n. 33,Ospiti,P,0,Sassuolo,11,2,0,0,34.0,10,0,0
32,Atalanta,2021-04-25,Giornata n. 33,Casa,V,5,Bologna,25,8,1,1,55.0,13,0,0
32,Hellas Verona,2021-04-25,Giornata n. 33,Ospiti,P,0,Inter,11,1,0,0,51.0,15,3,0
32,Udinese,2021-04-25,Giornata n. 33,Ospiti,V,4,Benevento,9,5,0,0,42.0,20,2,0
32,Cagliari,2021-04-25,Giornata n. 33,Casa,V,3,Roma,11,6,0,0,30.0,15,3,0
32,Benevento,2021-04-25,Giornata n. 33,Casa,P,2,Udinese,20,6,1,1,58.0,20,2,0
32,Roma,2021-04-25,Giornata n. 33,Ospiti,P,2,Cagliari,17,7,0,0,70.0,17,1,0
32,Bologna,2021-04-25,Giornata n. 33,Ospiti,P,0,Atalanta,8,3,0,0,45.0,8,1,1
32,Inter,2021-04-25,Giornata n. 33,Casa,V,1,Hellas Verona,12,3,0,0,49.0,9,0,0
32,Fiorentina,2021-04-25,Giornata n. 33,Casa,N,1,Juventus,11,4,1,1,34.0,15,3,0
32,Juventus,2021-04-25,Giornata n. 33,Ospiti,N,1,Fiorentina,9,1,0,0,66.0,16,1,0
32,Milan,2021-04-26,Giornata n. 33,Ospiti,P,0,Lazio,16,5,0,0,59.0,13,0,0
31,Lazio,2021-04-26,Giornata n. 33,Casa,V,3,Milan,14,5,0,0,41.0,13,2,0
31,Torino,2021-04-26,Giornata n. 33,Casa,P,0,Napoli,15,5,0,0,47.0,19,3,1
32,Napoli,2021-04-26,Giornata n. 33,Ospiti,V,2,Torino,25,7,0,0,53.0,16,1,0
33,Crotone,2021-05-01,Giornata n. 34,Casa,P,0,Inter,6,1,0,0,39.0,13,1,0
33,Benevento,2021-05-01,Giornata n. 34,Ospiti,P,0,Milan,13,1,0,0,44.0,9,0,0
33,Milan,2021-05-01,Giornata n. 34,Casa,V,2,Benevento,20,11,0,0,56.0,20,2,0
33,Spezia,2021-05-01,Giornata n. 34,Ospiti,N,1,Hellas Verona,13,2,0,0,53.0,17,2,0
33,Inter,2021-05-01,Giornata n. 34,Ospiti,V,2,Crotone,23,5,0,0,61.0,10,2,0
33,Hellas Verona,2021-05-01,Giornata n. 34,Casa,N,1,Spezia,8,5,0,0,47.0,30,6,0
33,Fiorentina,2021-05-02,Giornata n. 34,Ospiti,N,3,Bologna,8,2,1,1,38.0,14,2,0
33,Roma,2021-05-02,Giornata n. 34,Ospiti,P,0,Sampdoria,9,2,0,1,46.0,15,3,0
32,Lazio,2021-05-02,Giornata n. 34,Casa,V,4,Genoa,19,9,1,1,52.0,14,3,0
33,Udinese,2021-05-02,Giornata n. 34,Casa,P,1,Juventus,8,2,0,0,43.0,14,3,0
33,Napoli,2021-05-02,Giornata n. 34,Casa,N,1,Cagliari,19,5,0,0,54.0,11,1,0
33,Bologna,2021-05-02,Giornata n. 34,Casa,N,3,Fiorentina,12,6,0,0,62.0,18,2,0
33,Sassuolo,2021-05-02,Giornata n. 34,Casa,N,1,Atalanta,11,4,1,1,63.0,18,6,1
33,Atalanta,2021-05-02,Giornata n. 34,Ospiti,N,1,Sassuolo,9,7,0,1,37.0,11,1,1
33,Cagliari,2021-05-02,Giornata n. 34,Ospiti,N,1,Napoli,14,4,0,0,46.0,16,3,0
33,Juventus,2021-05-02,Giornata n. 34,Ospiti,V,2,Udinese,13,3,1,1,57.0,22,0,0
33,Sampdoria,2021-05-02,Giornata n. 34,Casa,V,2,Roma,13,7,0,0,54.0,16,0,0
33,Genoa,2021-05-02,Giornata n. 34,Ospiti,P,3,Lazio,8,4,1,1,48.0,15,4,0
32,Torino,2021-05-03,Giornata n. 34,Casa,V,1,Parma,13,2,0,0,50.0,11,0,0
33,Parma,2021-05-03,Giornata n. 34,Ospiti,P,0,Torino,10,1,0,0,50.0,18,3,0
34,Fiorentina,2021-05-08,Giornata n. 35,Casa,V,2,Lazio,10,5,0,0,30.0,16,4,0
34,Spezia,2021-05-08,Giornata n. 35,Casa,P,1,Napoli,8,2,0,0,48.0,19,3,0
34,Bologna,2021-05-08,Giornata n. 35,Ospiti,N,1,Udinese,15,3,1,1,53.0,20,1,0
34,Napoli,2021-05-08,Giornata n. 35,Ospiti,V,4,Spezia,12,6,0,0,52.0,21,2,0
34,Udinese,2021-05-08,Giornata n. 35,Casa,N,1,Bologna,9,3,0,0,47.0,15,1,0
34,Inter,2021-05-08,Giornata n. 35,Casa,V,5,Sampdoria,13,6,1,1,55.0,12,0,0
34,Sampdoria,2021-05-08,Giornata n. 35,Ospiti,P,1,Inter,14,3,0,0,45.0,17,2,0
33,Lazio,2021-05-08,Giornata n. 35,Ospiti,P,0,Fiorentina,11,3,0,0,70.0,15,8,1
34,Benevento,2021-05-09,Giornata n. 35,Casa,P,1,Cagliari,7,7,0,0,59.0,18,2,0
34,Hellas Verona,2021-05-09,Giornata n. 35,Casa,N,1,Torino,23,7,0,0,57.0,17,3,0
34,Juventus,2021-05-09,Giornata n. 35,Casa,P,0,Milan,16,1,0,0,56.0,18,2,0
34,Cagliari,2021-05-09,Giornata n. 35,Ospiti,V,3,Benevento,9,3,0,0,41.0,19,2,0
34,Genoa,2021-05-09,Giornata n. 35,Casa,P,1,Sassuolo,14,4,0,0,40.0,20,2,0
34,Sassuolo,2021-05-09,Giornata n. 35,Ospiti,V,2,Genoa,14,6,0,0,60.0,16,0,0
33,Torino,2021-05-09,Giornata n. 35,Ospiti,N,1,Hellas Verona,7,3,0,0,43.0,22,3,0
34,Milan,2021-05-09,Giornata n. 35,Ospiti,V,3,Juventus,9,4,0,1,44.0,14,2,0
34,Crotone,2021-05-09,Giornata n. 35,Ospiti,P,0,Roma,7,2,0,0,38.0,13,0,0
34,Atalanta,2021-05-09,Giornata n. 35,Ospiti,V,5,Parma,18,12,0,0,56.0,15,1,0
34,Parma,2021-05-09,Giornata n. 35,Casa,P,2,Atalanta,7,2,0,0,44.0,16,1,0
34,Roma,2021-05-09,Giornata n. 35,Casa,V,5,Crotone,22,10,0,0,62.0,10,2,0
35,Napoli,2021-05-11,Giornata n. 36,Casa,V,5,Udinese,21,9,0,0,51.0,9,0,0
35,Udinese,2021-05-11,Giornata n. 36,Ospiti,P,1,Napoli,4,1,0,0,49.0,15,1,0
35,Inter,2021-05-12,Giornata n. 36,Casa,V,3,Roma,14,5,0,0,51.0,5,0,0
34,Torino,2021-05-12,Giornata n. 36,Casa,P,0,Milan,14,1,0,0,43.0,16,2,0
35,Milan,2021-05-12,Giornata n. 36,Ospiti,V,7,Torino,11,7,1,1,57.0,16,1,0
35,Fiorentina,2021-05-12,Giornata n. 36,Ospiti,N,0,Cagliari,2,0,0,0,44.0,10,2,0
35,Bologna,2021-05-12,Giornata n. 36,Casa,P,0,Genoa,22,7,0,0,66.0,10,1,0
35,Sampdoria,2021-05-12,Giornata n. 36,Casa,N,2,Spezia,16,5,0,0,62.0,13,2,0
35,Spezia,2021-05-12,Giornata n. 36,Ospiti,N,2,Sampdoria,15,6,0,0,38.0,22,2,0
35,Roma,2021-05-12,Giornata n. 36,Ospiti,P,1,Inter,20,5,0,0,49.0,15,4,0
35,Parma,2021-05-12,Giornata n. 36,Ospiti,P,0,Lazio,12,4,0,0,49.0,14,3,0
34,Lazio,2021-05-12,Giornata n. 36,Casa,V,1,Parma,16,5,0,0,51.0,13,1,0
35,Juventus,2021-05-12,Giornata n. 36,Ospiti,V,3,Sassuolo,16,7,0,0,35.0,14,2,0
35,Sassuolo,2021-05-12,Giornata n. 36,Casa,P,1,Juventus,18,2,0,1,65.0,12,1,0
35,Genoa,2021-05-12,Giornata n. 36,Ospiti,V,2,Bologna,10,6,1,1,34.0,11,2,0
35,Cagliari,2021-05-12,Giornata n. 36,Casa,N,0,Fiorentina,8,0,0,0,56.0,21,1,0
35,Benevento,2021-05-12,Giornata n. 36,Ospiti,P,0,Atalanta,4,0,0,0,30.0,18,5,1
35,Atalanta,2021-05-12,Giornata n. 36,Casa,V,2,Benevento,15,4,0,0,70.0,23,2,0
35,Crotone,2021-05-13,Giornata n. 36,Casa,V,2,Hellas Verona,9,4,0,0,38.0,20,3,0
35,Hellas Verona,2021-05-13,Giornata n. 36,Ospiti,P,1,Crotone,11,2,0,0,62.0,11,1,0
36,Genoa,2021-05-15,Giornata n. 37,Casa,P,3,Atalanta,9,5,1,1,40.0,13,1,0
36,Juventus,2021-05-15,Giornata n. 37,Casa,V,3,Inter,11,4,1,2,41.0,10,5,1
35,Torino,2021-05-15,Giornata n. 37,Ospiti,P,1,Spezia,5,1,1,1,60.0,19,5,0
35,Lazio,2021-05-15,Giornata n. 37,Ospiti,P,0,Roma,9,4,0,0,51.0,7,2,1
36,Roma,2021-05-15,Giornata n. 37,Casa,V,2,Lazio,13,2,0,0,49.0,8,2,0
36,Spezia,2021-05-15,Giornata n. 37,Casa,V,4,Torino,12,7,1,1,40.0,27,3,0
36,Inter,2021-05-15,Giornata n. 37,Ospiti,P,2,Juventus,6,2,1,1,59.0,18,5,1
36,Atalanta,2021-05-15,Giornata n. 37,Ospiti,V,4,Genoa,12,6,0,0,60.0,9,2,0
36,Milan,2021-05-16,Giornata n. 37,Casa,N,0,Cagliari,21,3,0,0,61.0,8,2,0
36,Benevento,2021-05-16,Giornata n. 37,Casa,N,1,Crotone,21,8,0,0,54.0,13,2,0
36,Napoli,2021-05-16,Giornata n. 37,Ospiti,V,2,Fiorentina,20,5,0,1,59.0,10,2,0
36,Udinese,2021-05-16,Giornata n. 37,Casa,P,0,Sampdoria,9,2,0,0,52.0,13,3,0
36,Parma,2021-05-16,Giornata n. 37,Casa,P,1,Sassuolo,16,7,0,0,33.0,13,1,0
36,Fiorentina,2021-05-16,Giornata n. 37,Casa,P,0,Napoli,7,3,0,0,41.0,16,5,1
36,Sampdoria,2021-05-16,Giornata n. 37,Ospiti,V,1,Udinese,15,6,1,1,48.0,14,1,0
36,Sassuolo,2021-05-16,Giornata n. 37,Ospiti,V,3,Parma,12,8,1,1,67.0,13,0,0
36,Cagliari,2021-05-16,Giornata n. 37,Ospiti,N,0,Milan,7,2,0,0,39.0,12,2,0
36,Crotone,2021-05-16,Giornata n. 37,Ospiti,N,1,Benevento,5,2,0,0,46.0,20,2,1
36,Hellas Verona,2021-05-17,Giornata n. 37,Casa,N,2,Bologna,12,2,0,0,51.0,20,3,0
36,Bologna,2021-05-17,Giornata n. 37,Ospiti,N,2,Hellas Verona,13,5,0,0,49.0,17,3,0
36,Torino,2021-05-18,Giornata n. 25,Ospiti,N,0,Lazio,6,3,0,0,28.0,13,0,0
36,Lazio,2021-05-18,Giornata n. 25,Casa,N,0,Torino,22,7,0,1,72.0,12,4,0
37,Crotone,2021-05-22,Giornata n. 38,Casa,N,0,Fiorentina,12,3,0,0,54.0,12,2,0
37,Fiorentina,2021-05-22,Giornata n. 38,Ospiti,N,0,Crotone,9,1,0,0,46.0,10,2,0
37,Genoa,2021-05-22,Giornata n. 38,Ospiti,V,1,Cagliari,12,5,0,0,48.0,14,4,1
37,Parma,2021-05-22,Giornata n. 38,Ospiti,P,0,Sampdoria,13,1,0,0,54.0,16,1,0
37,Cagliari,2021-05-22,Giornata n. 38,Casa,P,0,Genoa,16,4,0,0,52.0,11,1,0
37,Sampdoria,2021-05-22,Giornata n. 38,Casa,V,3,Parma,12,4,0,0,46.0,12,1,0
37,Juventus,2021-05-23,Giornata n. 38,Ospiti,V,4,Bologna,21,9,0,0,51.0,16,2,0
37,Spezia,2021-05-23,Giornata n. 38,Casa,N,2,Roma,16,8,0,0,43.0,17,0,0
37,Sassuolo,2021-05-23,Giornata n. 38,Casa,V,2,Lazio,9,3,1,1,55.0,14,2,1
37,Roma,2021-05-23,Giornata n. 38,Ospiti,N,2,Spezia,15,10,0,0,57.0,15,1,0
37,Napoli,2021-05-23,Giornata n. 38,Casa,N,1,Hellas Verona,16,2,0,0,54.0,15,3,0
